Time Interval,Close,Net Chg,Open,High,Low,Tick Count
04:00 - 04:30,6028.61,20.53,6008.68,6029,6004.45,120
04:30 - 05:00,6038.09,9.48,6030.32,6046.12,6029.91,120
05:00 - 05:30,6037.24,-0.85,6038.69,6039.37,6030.87,120
05:30 - 06:00,6021.61,-15.63,6036.52,6038.39,6015.68,120
06:00 - 06:30,6015.74,-5.87,6021.99,6027.6,6010.64,120
06:30 - 07:00,6027.95,12.21,6017.09,6027.95,6011.89,120
07:00 - 07:30,6034.41,6.46,6028.07,6035.29,6026.8,120
07:30 - 08:00,6025.77,-8.64,6034.05,6034.25,6023.13,120
08:00 - 08:30,6032.66,6.89,6025.21,6032.66,6025.21,120
08:30 - 09:00,6035.59,2.93,6031.59,6042.9,6029.32,120
09:00 - 09:30,6030.74,-4.85,6035.73,6036.25,6028.35,120
09:30 - 10:00,6029.61,-1.13,6032.19,6041.49,6029.26,120
10:00 - 10:30,6036.18,6.57,6030.29,6040.3,6030.06,120
10:30 - 11:00,6031.1,-5.08,6037.44,6039.82,6029.04,120
11:00 - 11:30,6038.9,7.8,6031.4,6038.9,6031.4,120
11:30 - 12:00,6040.89,1.99,6038.93,6040.89,6037.57,60
03:00 - 03:30,6034.46,-6.43,6042.72,6053.01,6026.32,119
03:30 - 04:00,6037.65,3.19,6033.39,6043.7,6032.1,120
04:00 - 04:30,6034.56,-3.09,6037.29,6039.54,6031.95,120
04:30 - 05:00,6037.69,3.13,6033.84,6042.1,6033.84,120
05:00 - 05:30,6038.94,1.25,6037.51,6039.97,6036.6,120
05:30 - 06:00,6037.01,-1.93,6038.74,6039.43,6034.41,120
06:00 - 06:30,6030.8,-6.21,6037.55,6039.04,6029.53,120
06:30 - 07:00,6035.34,4.54,6030.91,6035.34,6028.99,120
07:00 - 07:30,6030.7,-4.64,6035.09,6036.31,6030.66,120
07:30 - 08:00,6031.6,0.9,6030.49,6031.6,6027.94,120
08:00 - 08:30,6027.59,-4.01,6031.58,6032.15,6026.14,120
08:30 - 09:00,6012.52,-15.07,6027.15,6028.13,6011.42,120
09:00 - 09:30,6013.63,1.11,6011.28,6018.77,6011.28,120
09:30 - 10:00,6024.68,11.05,6015,6025.26,6012.32,120
