Time Interval,Close,Net Chg,Open,High,Low,Tick Count
23:30 - 00:00,23490.11,14.28,23475.25,23494.14,23445.97,360
00:00 - 00:30,23471.12,-18.99,23495.59,23528.12,23463.74,360
00:30 - 01:00,23482.81,11.69,23471.74,23502.56,23442.12,360
01:00 - 01:30,23479.15,-3.66,23479.15,23479.15,23479.15,2
19:00 - 19:30,23557.13,77.98,23427.77,23567.23,23420.23,360
19:30 - 20:00,23511.78,-45.35,23563.28,23588.55,23472.75,360
20:00 - 20:30,23471.01,-40.77,23506.49,23512.26,23435.16,360
20:30 - 21:00,23475.8,4.79,23471.95,23520.07,23465.75,360
21:00 - 21:30,23413.44,-62.36,23476.19,23476.32,23413.17,360
21:30 - 22:00,23413.81,0.37,23413.81,23413.81,23413.81,2
22:30 - 23:00,23475.83,62.02,23486.09,23492.84,23451.13,360
23:00 - 23:30,23450.71,-25.12,23476.09,23485.1,23449.78,360
23:30 - 00:00,23446.68,-4.03,23450.29,23460.51,23438.56,360
00:00 - 00:30,23418.35,-28.33,23447.53,23470.88,23417.67,360
00:30 - 01:00,23388.14,-30.21,23418.96,23430.68,23378.33,360
01:00 - 01:30,23386.74,-1.4,23386.74,23386.74,23386.74,2
19:00 - 19:30,22564,-822.74,22949.37,22950.23,22335.21,360
19:30 - 20:00,22640.49,76.49,22554.88,22663.14,22552.47,360
20:00 - 20:30,22647.25,6.76,22646.8,22703.71,22616.11,360
20:30 - 21:00,22688.11,40.86,22648.77,22732.34,22640.14,360
21:00 - 21:30,22697.97,9.86,22686.86,22744.75,22645.41,360
21:30 - 22:00,22686.61,-11.36,22686.61,22686.61,22686.61,2
22:30 - 23:00,22643.54,-43.07,22647.46,22653.07,22592.42,360
23:00 - 23:30,22614.55,-28.99,22642.75,22642.97,22565.59,360
23:30 - 00:00,22623.35,8.8,22613.93,22633.32,22592.88,360
00:00 - 00:30,22629.72,6.37,22618.66,22666.51,22618.66,360
00:30 - 01:00,22597.78,-31.94,22628.26,22646.28,22595.58,360
01:00 - 01:30,22605.41,7.63,22605.41,22605.41,22605.41,2
19:00 - 19:30,22323.94,-281.47,22374.14,22413.63,22287.6,360
19:30 - 20:00,22265.17,-58.77,22320.78,22360.54,22265.17,360
20:00 - 20:30,22225.2,-39.97,22265.92,22289.4,22199.24,360
20:30 - 21:00,22183.65,-41.55,22229.04,22242.72,22150.57,360
21:00 - 21:30,22369.92,186.27,22178.5,22372.42,22127.42,360
21:30 - 22:00,22357.39,-12.53,22357.39,22357.39,22357.39,2
22:30 - 23:00,22418.95,61.56,22417.13,22454.61,22370.16,360
23:00 - 23:30,22355.03,-63.92,22420.08,22420.08,22308.84,360
23:30 - 00:00,22387.5,32.47,22355.39,22416.97,22354.62,360
00:00 - 00:30,22371.35,-16.15,22390.43,22417,22356.67,360
00:30 - 01:00,22421.38,50.03,22371.68,22456.55,22368.87,360
01:00 - 01:30,22426.19,4.81,22426.19,22426.19,22426.19,2
19:00 - 19:30,22142.45,-283.74,22255.83,22272.26,22124.22,360
19:30 - 20:00,22134.43,-8.02,22139.18,22197.38,22091.31,360
20:00 - 20:30,22067.14,-67.29,22126.09,22150.65,22060.53,360
20:30 - 21:00,22027.2,-39.94,22071.59,22074.73,22017.79,360
21:00 - 21:30,22004.64,-22.56,22024.5,22079.9,21987.99,360
21:30 - 22:00,22025.05,20.41,22025.05,22025.05,22025.05,2
22:30 - 23:00,21995.13,-29.92,22060.76,22060.76,21977.45,360
23:00 - 23:30,21907.61,-87.52,21994.6,21994.6,21907.61,360
23:30 - 00:00,21850.13,-57.48,21907.9,21931.65,21844.29,360
00:00 - 00:30,21944.26,94.13,21851.84,21973.59,21849.58,360
00:30 - 01:00,21954.92,10.66,21946.76,21990.7,21897.2,360
01:00 - 01:30,21948.23,-6.69,21948.23,21948.23,21948.23,2
19:00 - 19:30,21251.34,-696.89,21518.01,21528.13,21219.47,360
19:30 - 20:00,21337.2,85.86,21244.63,21352.17,21237.52,360
20:00 - 20:30,21194.21,-142.99,21340.57,21361.43,21182.69,360
20:30 - 21:00,21255.42,61.21,21193.9,21279.6,21193.53,360
21:00 - 21:30,21205.3,-50.12,21247.91,21277.2,21205.3,360
21:30 - 22:00,21184.77,-20.53,21184.77,21184.77,21184.77,2
22:30 - 23:00,21110.19,-74.58,21068.31,21113.12,20993,360
23:00 - 23:30,21067.81,-42.38,21117.4,21140.03,21037.53,360
23:30 - 00:00,21037.62,-30.19,21067.19,21084.19,21017.06,360
00:00 - 00:30,20964.25,-73.37,21037.3,21057.5,20952.72,360
00:30 - 01:00,21060.76,96.51,20972.28,21060.76,20916.4,360
01:00 - 01:30,21142.96,82.2,21142.96,21142.96,21142.96,2
19:00 - 19:30,20837,-305.96,20849.79,20966.65,20834.29,360
19:30 - 20:00,20941.59,104.59,20840.35,20945.6,20838.61,360
20:00 - 20:30,21221.28,279.69,20941.66,21221.28,20941.66,360
20:30 - 21:00,21205.01,-16.27,21217.14,21354.12,21202.98,360
21:00 - 21:30,21378.14,173.13,21204.05,21384.02,21153.21,360
21:30 - 22:00,21377.87,-0.27,21377.87,21377.87,21377.87,2
22:30 - 23:00,21460.11,82.24,21518.07,21593.11,21433.69,360
23:00 - 23:30,21372.66,-87.45,21454.24,21454.24,21362.75,360
23:30 - 00:00,21339.03,-33.63,21378.21,21386.61,21274.02,360
00:00 - 00:30,21394.02,54.99,21341.49,21394.02,21295.12,360
00:30 - 01:00,21344.88,-49.14,21386.58,21403.14,21324.51,360
01:00 - 01:30,21344.08,-0.8,21344.08,21344.08,21344.08,2
19:00 - 19:30,21561.97,217.89,21651.99,21719.78,21527.01,360
19:30 - 20:00,21577.45,15.48,21562.32,21580.03,21494.2,360
20:00 - 20:30,21471.24,-106.21,21576.03,21583.48,21417.08,360
20:30 - 21:00,21329.63,-141.61,21471.24,21471.47,21314.73,360
21:00 - 21:30,21356.42,26.79,21330.75,21407.76,21323.2,360
21:30 - 22:00,21355.2,-1.22,21355.2,21355.2,21355.2,2
22:30 - 23:00,21391.67,36.47,21359.91,21418.24,21347.7,360
23:00 - 23:30,21177.14,-214.53,21390.67,21400.89,21177.14,360
23:30 - 00:00,21202.33,25.19,21180.3,21218.76,21130.28,360
00:00 - 00:30,21175.65,-26.68,21193.79,21252.6,21154.67,360
00:30 - 01:00,21095.24,-80.41,21166.44,21234.26,21095.24,360
01:00 - 01:30,21082.73,-12.51,21082.73,21082.73,21082.73,2
19:00 - 19:30,21045.53,-37.2,20897.2,21122.08,20862.05,360
19:30 - 20:00,21180.91,135.38,21071.6,21221.22,21062.82,360
20:00 - 20:30,21194.43,13.52,21181.66,21225.85,21146.12,360
20:30 - 21:00,21130.26,-64.17,21193.51,21217.66,21096.4,360
21:00 - 21:30,21145.47,15.21,21124.38,21145.47,21056.93,360
21:30 - 22:00,21156.99,11.52,21156.99,21156.99,21156.99,2
22:30 - 23:00,21204.18,47.19,21219.95,21245.93,21160.31,360
23:00 - 23:30,21151.23,-52.95,21195.26,21196.22,21139.1,360
23:30 - 00:00,21145.33,-5.9,21150.84,21178.36,21133.74,360
00:00 - 00:30,21130.16,-15.17,21144.89,21158.68,21093.75,360
00:30 - 01:00,21099.91,-30.25,21122.71,21143.07,21090.42,360
01:00 - 01:30,21100.06,0.15,21100.06,21100.06,21100.06,2
19:00 - 19:30,21326.6,226.54,21399.87,21399.87,21257.87,360
19:30 - 20:00,21376.85,50.25,21320.64,21382.85,21290.35,360
20:00 - 20:30,21324.57,-52.28,21376.35,21389.63,21293.08,360
20:30 - 21:00,21307.91,-16.66,21324.53,21346.85,21283.77,360
21:00 - 21:30,21299.73,-8.18,21308.43,21316.9,21239.62,360
21:30 - 22:00,21299.56,-0.17,21299.56,21299.56,21299.56,2
22:30 - 23:00,21266.58,-32.98,21258.36,21292.55,21251.04,360
23:00 - 23:30,21267.54,0.96,21266.4,21311.83,21220.76,360
23:30 - 00:00,21257.2,-10.34,21270.43,21295.91,21240,360
00:00 - 00:30,21331.61,74.41,21258.42,21349.21,21258.42,360
00:30 - 01:00,21339.45,7.84,21330.76,21372.48,21321.89,360
01:00 - 01:30,21329.12,-10.33,21329.12,21329.12,21329.12,2
19:00 - 19:30,21032.56,-296.56,21009.8,21061.2,20963.79,360
19:30 - 20:00,20949.62,-82.94,21034.82,21034.82,20918.11,360
20:00 - 20:30,20809.36,-140.26,20951.48,20951.48,20805.2,360
20:30 - 21:00,20757.45,-51.91,20813.68,20846.66,20754.72,360
21:00 - 21:30,20669.66,-87.79,20756.74,20766.84,20669.66,360
21:30 - 22:00,20652.55,-17.11,20652.55,20652.55,20652.55,2
22:30 - 23:00,20635.59,-16.96,20674.08,20739.81,20630.59,360
23:00 - 23:30,20698.05,62.46,20634.84,20699.48,20613.91,360
23:30 - 00:00,20704.52,6.47,20699.98,20729.66,20685.73,360
00:00 - 00:30,20665.65,-38.87,20705.37,20716.01,20642.97,360
00:30 - 01:00,20753.11,87.46,20665.75,20753.11,20645.56,360
01:00 - 01:30,20749.75,-3.36,20749.75,20749.75,20749.75,2
20:00 - 20:30,19881.78,-867.97,20343.31,20347.19,19777.42,360
20:30 - 21:00,19879.01,-2.77,19882.83,19915.07,19823.07,360
21:00 - 21:30,19766.43,-112.58,19881.35,19897.26,19766.43,360
21:30 - 22:00,19561.92,-204.51,19765.99,19775.63,19552.13,360
22:00 - 22:30,19499.22,-62.7,19559.99,19619.79,19472.26,360
22:30 - 23:00,19473.07,-26.15,19473.07,19473.07,19473.07,2
23:30 - 00:00,19617.5,144.43,19596.77,19625.85,19519.44,360
00:00 - 00:30,19584.41,-33.09,19621.63,19664.34,19582.37,360
00:30 - 01:00,19605.69,21.28,19583.48,19613.85,19541.71,360
01:00 - 01:30,19496.4,-109.29,19604.48,19604.48,19472.52,360
01:30 - 02:00,19676.26,179.86,19501.37,19676.26,19477.45,360
02:00 - 02:30,19698.76,22.5,19698.76,19698.76,19698.76,2
20:00 - 20:30,18945.54,-753.22,19474.89,19493.73,18942.99,360
20:30 - 21:00,19392.46,446.92,18952.84,19396.44,18891.77,360
21:00 - 21:30,19646.62,254.16,19408.14,19666.42,19344.51,360
21:30 - 22:00,19428.29,-218.33,19646.52,19661.54,19427.01,360
22:00 - 22:30,19408.88,-19.41,19436.47,19510.67,19365.1,360
22:30 - 23:00,19405.57,-3.31,19405.57,19405.57,19405.57,2
23:30 - 00:00,19673.38,267.81,19536.4,19746.07,19513.33,360
00:00 - 00:30,19801.21,127.83,19670.44,19857.66,19620.46,360
00:30 - 01:00,19747.26,-53.95,19797.57,19813.85,19712.68,360
01:00 - 01:30,19901.17,153.91,19750.2,19934.17,19749.35,360
01:30 - 02:00,19854.86,-46.31,19908.39,19970.35,19802.03,360
02:00 - 02:30,19867.12,12.26,19867.12,19867.12,19867.12,2
20:00 - 20:30,19806.2,-60.92,19758.26,19974.83,19658.97,360
20:30 - 21:00,19791.29,-14.91,19805.12,19887.99,19714.92,360
21:00 - 21:30,19728.83,-62.46,19788.4,19855.52,19728.83,360
21:30 - 22:00,19603.61,-125.22,19729.12,19769.53,19552.62,360
22:00 - 22:30,19684.19,80.58,19600.31,19684.19,19553.11,360
22:30 - 23:00,19707.63,23.44,19707.63,19707.63,19707.63,2
23:30 - 00:00,19601.29,-106.34,19638.04,19650.08,19508.75,360
00:00 - 00:30,19598.14,-3.15,19601.78,19646.84,19558.36,360
00:30 - 01:00,19601.6,3.46,19601.68,19630.78,19570.63,360
01:00 - 01:30,19478.35,-123.25,19590.83,19590.83,19439.65,360
01:30 - 02:00,19413.26,-65.09,19468.56,19493.65,19392.25,360
02:00 - 02:30,19416.06,2.8,19416.06,19416.06,19416.06,2
20:00 - 20:30,18942.8,-473.26,19064.51,19091.9,18909.62,360
20:30 - 21:00,19074.43,131.63,18937.61,19132.71,18900.2,360
21:00 - 21:30,18639.47,-434.96,19072.75,19142.18,18634.27,360
21:30 - 22:00,18499.4,-140.07,18639.96,18744.47,18486.62,360
22:00 - 22:30,18434.53,-64.87,18497.44,18575.67,18339.27,360
22:30 - 23:00,18412.24,-22.29,18412.24,18412.24,18412.24,2
23:30 - 00:00,18373.47,-38.77,18429.46,18441.71,18356.51,360
00:00 - 00:30,18647.93,274.46,18380.92,18702.86,18369.42,360
00:30 - 01:00,18685.19,37.26,18637.32,18828.08,18575.88,360
01:00 - 01:30,18557.3,-127.89,18692.81,18777.31,18557.3,360
01:30 - 02:00,18559.39,2.09,18558.53,18685.79,18527.34,360
02:00 - 02:30,18559.63,0.24,18559.63,18559.63,18559.63,2
20:00 - 20:30,17368.66,-1190.97,18183.47,18184.46,17170,360
20:30 - 21:00,17093.28,-275.38,17374.8,17398.97,17078.06,360
21:00 - 21:30,16807.5,-285.78,17070.52,17076.6,16690.6,360
21:30 - 22:00,16784.43,-23.07,16816.44,16940.61,16706.09,360
22:00 - 22:30,17069.97,285.54,16773.68,17077.5,16736.79,360
22:30 - 23:00,17081.14,11.17,17081.14,17081.14,17081.14,2
23:30 - 00:00,16975.17,-105.97,17046.59,17056.37,16870.24,360
00:00 - 00:30,17161.92,186.75,16966.06,17195.68,16962.97,360
00:30 - 01:00,17662.21,500.29,17162.13,17681.98,17146.74,360
01:00 - 01:30,17831.19,168.98,17655.24,18154.65,17632.31,360
01:30 - 02:00,17445.94,-385.25,17853.66,17976.35,17369.15,360
02:00 - 02:30,17431.05,-14.89,17431.05,17431.05,17431.05,2
20:00 - 20:30,17384.18,-46.87,17586.08,17726.98,17185.27,360
20:30 - 21:00,17456.13,71.95,17360.99,17522.68,17311.87,360
21:00 - 21:30,17410.72,-45.41,17468.08,17596.29,17401.12,360
21:30 - 22:00,17498.19,87.47,17417.5,17502.6,17336.61,360
22:00 - 22:30,17440.79,-57.4,17501.75,17567.74,17407.84,360
22:30 - 23:00,17449.59,8.8,17449.59,17449.59,17449.59,2
23:30 - 00:00,17435.85,-13.74,17453.4,17512.69,17424.11,360
00:00 - 00:30,17426.41,-9.44,17435.46,17466.12,17373.33,360
00:30 - 01:00,17362.33,-64.08,17427.69,17437.23,17361.29,360
01:00 - 01:30,17422.58,60.25,17358.51,17785.76,17204.75,360
01:30 - 02:00,16967.88,-454.7,17400.52,17400.52,16914.45,360
02:00 - 02:30,17002.04,34.16,17002.04,17002.04,17002.04,2
20:00 - 20:30,16615.82,-386.22,16726.95,16734.6,16378.94,360
20:30 - 21:00,16938.47,322.65,16617.39,17033.57,16609.47,360
21:00 - 21:30,17346.07,407.6,16960.76,17402.32,16922.24,360
21:30 - 22:00,17027.62,-318.45,17364.14,17557.04,16990.64,360
22:00 - 22:30,16933.39,-94.23,17013.15,17112.01,16759.96,360
22:30 - 23:00,16923.34,-10.05,16923.34,16923.34,16923.34,2
23:30 - 00:00,17107.87,184.53,17039.29,17200.49,16990.22,360
00:00 - 00:30,16898.9,-208.97,17115.93,17155.68,16854.75,360
00:30 - 01:00,17173.14,274.24,16885.91,17259.98,16870.26,360
01:00 - 01:30,17094.32,-78.82,17169.53,17231.46,17073.04,360
01:30 - 02:00,17013.61,-80.71,17080.06,17098.64,16942.49,360
02:00 - 02:30,17011.53,-2.08,17011.53,17011.53,17011.53,2
20:00 - 20:30,17240.34,228.81,17154.08,17396.84,17043.34,360
20:30 - 21:00,17212.6,-27.74,17244.31,17273.39,17030.95,360
21:00 - 21:30,17191.51,-21.09,17209.63,17270.09,17097.59,360
21:30 - 22:00,17274.26,82.75,17193.88,17362.73,17188.38,360
22:00 - 22:30,17304.65,30.39,17276.47,17352.24,17223.99,360
22:30 - 23:00,17308.33,3.68,17308.33,17308.33,17308.33,2
23:30 - 00:00,17182.85,-125.48,17367.88,17369.6,17149.83,360
00:00 - 00:30,17159.99,-22.86,17194.8,17233.27,17073.27,360
00:30 - 01:00,17183.23,23.24,17163.09,17219.59,17097.19,360
01:00 - 01:30,16888.08,-295.15,17177.04,17214.68,16888.08,360
01:30 - 02:00,16722.37,-165.71,16887.09,16887.92,16698.46,360
02:00 - 02:30,16726.55,4.18,16726.55,16726.55,16726.55,2
20:00 - 20:30,17006.16,279.61,16995.77,17160.97,16898.6,360
20:30 - 21:00,16793.67,-212.49,17012.26,17061.25,16786.51,360
21:00 - 21:30,16893,99.33,16805.15,16893,16662.4,360
21:30 - 22:00,16667.22,-225.78,16894.02,16894.46,16644.86,360
22:00 - 22:30,16587.92,-79.3,16665.67,16693.42,16561.46,360
22:30 - 23:00,16602.26,14.34,16602.26,16602.26,16602.26,2
23:30 - 00:00,16373.45,-228.81,16470.75,16588.38,16364,360
00:00 - 00:30,16492.6,119.15,16372.34,16521.97,16358.19,360
00:30 - 01:00,16488.08,-4.52,16497.58,16557.74,16444.78,360
01:00 - 01:30,16501.28,13.2,16492.47,16528.8,16406.69,360
01:30 - 02:00,16557.8,56.52,16505.5,16657.11,16486.39,360
02:00 - 02:30,16552.83,-4.97,16552.83,16552.83,16552.83,2
20:00 - 20:30,16669.36,116.53,16570.57,16833.56,16545.57,360
20:30 - 21:00,16487.54,-181.82,16675.69,16676.5,16487.54,360
21:00 - 21:30,16560.91,73.37,16496.35,16575.93,16480.95,360
21:30 - 22:00,16727.59,166.68,16565.06,16737.52,16560.85,360
22:00 - 22:30,16616.63,-110.96,16727.32,16727.32,16581.72,360
22:30 - 23:00,16633.46,16.83,16633.46,16633.46,16633.46,2
23:30 - 00:00,16853.27,219.81,16855.7,16929.4,16793.22,360
00:00 - 00:30,16867.03,13.76,16844.96,16939.58,16807.01,360
00:30 - 01:00,17023.2,156.17,16871.94,17049.03,16871.94,360
01:00 - 01:30,16855.42,-167.78,17042.65,17048.08,16773.69,360
01:30 - 02:00,16892.44,37.02,16848.02,16940.96,16799.22,360
02:00 - 02:30,16887.78,-4.66,16887.78,16887.78,16887.78,2
20:00 - 20:30,17712.75,824.97,17206.88,17745.25,17197.14,360
20:30 - 21:00,17615.93,-96.82,17713.45,17713.45,17553.55,360
21:00 - 21:30,17745.9,129.97,17618.07,17759.59,17600.11,360
21:30 - 22:00,18058.29,312.39,17739.83,18081.24,17728.07,360
22:00 - 22:30,18022.99,-35.3,18057.24,18057.24,17947.06,360
22:30 - 23:00,18026.73,3.74,18026.73,18026.73,18026.73,2
23:30 - 00:00,17756.16,-270.57,17950.65,17956.28,17733.25,360
00:00 - 00:30,17759.16,3,17750.77,17826.43,17611.1,360
00:30 - 01:00,17850.77,91.61,17762.41,17878.12,17654.34,360
01:00 - 01:30,17949.25,98.48,17855.66,17949.25,17803.89,360
01:30 - 02:00,18091.2,141.95,17950.74,18100.39,17848.61,360
02:00 - 02:30,18092.35,1.15,18092.35,18092.35,18092.35,2
20:00 - 20:30,18970.44,878.09,18446.8,19140.89,18446.8,360
20:30 - 21:00,18919.19,-51.25,18968.62,19033.2,18827.25,360
21:00 - 21:30,19037.47,118.28,18934.2,19078.41,18897.03,360
21:30 - 22:00,19106.43,68.96,19035.05,19187.56,19022.65,360
22:00 - 22:30,19118.98,12.55,19117.46,19149.4,19087.53,360
22:30 - 23:00,19129.21,10.23,19129.21,19129.21,19129.21,2
23:30 - 00:00,19111.12,-18.09,19055.31,19111.12,18992.15,360
00:00 - 00:30,19049.82,-61.3,19109.31,19134.73,19049.82,360
00:30 - 01:00,19306.2,256.38,19059.3,19327.79,19052.91,360
01:00 - 01:30,19318.66,12.46,19338.9,19361.74,19093.2,360
01:30 - 02:00,19528.9,210.24,19301.79,19564.38,19266.74,360
02:00 - 02:30,19546.63,17.73,19546.63,19546.63,19546.63,2
20:00 - 20:30,19046.83,-499.8,19234.77,19240.29,18861.49,360
20:30 - 21:00,18847,-199.83,19051.78,19056.3,18842.32,360
21:00 - 21:30,18706.41,-140.59,18836.38,18836.38,18643.13,360
21:30 - 22:00,18758.34,51.93,18699.77,18845.97,18697.98,360
22:00 - 22:30,18798.88,40.54,18764.92,18816.27,18677.17,360
22:30 - 23:00,18803.29,4.41,18803.29,18803.29,18803.29,2
23:30 - 00:00,18893.62,90.33,18800.11,18956.33,18718.42,360
00:00 - 00:30,18969.89,76.27,18896.41,19003.14,18883.13,360
00:30 - 01:00,18862,-107.89,18964.11,18996.15,18833.92,360
01:00 - 01:30,18851.66,-10.34,18869.48,18915.06,18756.54,360
01:30 - 02:00,18656.64,-195.02,18860.39,18872.39,18512.81,360
02:00 - 02:30,18664.6,7.96,18664.6,18664.6,18664.6,2
20:00 - 20:30,19295.58,630.98,19021.97,19366.29,19021.87,360
20:30 - 21:00,19054.74,-240.84,19296.08,19331.09,19006.02,360
21:00 - 21:30,18969.58,-85.16,19052.14,19082.5,18878.35,360
21:30 - 22:00,18955.4,-14.18,18969.42,19022.37,18832.21,360
22:00 - 22:30,18901.46,-53.94,18945.66,18981.88,18868.59,360
22:30 - 23:00,18895.3,-6.16,18895.3,18895.3,18895.3,2
23:30 - 00:00,19174.88,279.58,19021.8,19212.23,18994.41,360
00:00 - 00:30,19113.69,-61.19,19176.09,19237.47,19094.33,360
00:30 - 01:00,19044.99,-68.7,19116.25,19119.84,18989,360
01:00 - 01:30,19059.14,14.15,19036.41,19060.04,18935.74,360
01:30 - 02:00,19176.3,117.16,19061.01,19176.3,19034.64,360
02:00 - 02:30,19389.43,213.13,19389.43,19389.43,19389.43,2
20:00 - 20:30,18728.99,-660.44,18884.07,18931.1,18698.2,360
20:30 - 21:00,18625.53,-103.46,18732.18,18752.23,18620.24,360
21:00 - 21:30,18683.5,57.97,18638.63,18691.43,18578.2,360
21:30 - 22:00,18681.81,-1.69,18683.68,18708.98,18638.08,360
22:00 - 22:30,18778.18,96.37,18685.47,18786.67,18662.14,360
22:30 - 23:00,18762.7,-15.48,18762.7,18762.7,18762.7,2
23:30 - 00:00,18795.67,32.97,18781.66,18836.02,18744.49,360
00:00 - 00:30,18787.99,-7.68,18794.18,18876.47,18778.35,360
00:30 - 01:00,18727.61,-60.38,18786.9,18815.11,18652.47,360
01:00 - 01:30,18817.98,90.37,18733.23,18838.9,18725.59,360
01:30 - 02:00,19062.65,244.67,18823.43,19062.65,18811.06,360
02:00 - 02:30,19084.97,22.32,19084.97,19084.97,19084.97,2
20:00 - 20:30,19107.57,22.6,19181.9,19188.7,19011.59,360
20:30 - 21:00,19154.11,46.54,19109.54,19204.56,19094.88,360
21:00 - 21:30,19247.17,93.06,19159.84,19336.19,19158.21,360
21:30 - 22:00,19243.12,-4.05,19247.28,19263.5,19173.92,360
22:00 - 22:30,19254.65,11.53,19244.56,19264.08,19200.08,360
22:30 - 23:00,19233.5,-21.15,19233.5,19233.5,19233.5,2
23:30 - 00:00,19055.87,-177.63,19124.01,19151.4,19036.46,360
00:00 - 00:30,18945.23,-110.64,19048.71,19048.71,18917.44,360
00:30 - 01:00,18941.14,-4.09,18941.08,18981.51,18834.16,360
01:00 - 01:30,19089.88,148.74,18938.57,19113.32,18861.54,360
01:30 - 02:00,18910.32,-179.56,19096.83,19099.75,18858.99,360
02:00 - 02:30,18917.01,6.69,18917.01,18917.01,18917.01,2
20:00 - 20:30,18564.49,-352.52,18686.12,18695.76,18517.47,360
20:30 - 21:00,18688.66,124.17,18561.98,18716.32,18561.98,360
21:00 - 21:30,18659.06,-29.6,18690.42,18691.19,18581.03,360
21:30 - 22:00,18744.71,85.65,18661.17,18751.43,18638.4,360
22:00 - 22:30,18737.94,-6.77,18739.52,18784.25,18718.58,360
22:30 - 23:00,18739.98,2.04,18739.98,18739.98,18739.98,2
23:30 - 00:00,18618.42,-121.56,18709.55,18728.45,18611.36,360
00:00 - 00:30,18569,-49.42,18618.55,18638.18,18529.76,360
00:30 - 01:00,18584.6,15.6,18565.08,18596.37,18520.47,360
01:00 - 01:30,18333.26,-251.34,18583.4,18583.4,18314.11,360
01:30 - 02:00,18075.82,-257.44,18344.65,18344.65,17871.62,360
02:00 - 02:30,18065.41,-10.41,18065.41,18065.41,18065.41,2
20:00 - 20:30,17952.13,-113.28,17934.42,18027.04,17838.53,360
20:30 - 21:00,17905.47,-46.66,17944.95,17974.18,17866.29,360
21:00 - 21:30,17761.29,-144.18,17901.18,17901.18,17707.66,360
21:30 - 22:00,17851.75,90.46,17768.94,17900.38,17745.35,360
22:00 - 22:30,17913.09,61.34,17853.82,17991.58,17853.82,360
22:30 - 23:00,17911.07,-2.02,17911.07,17911.07,17911.07,2
23:30 - 00:00,17967.94,56.87,17958.57,18132.04,17958.57,360
00:00 - 00:30,17919.63,-48.31,17971.04,18036.15,17888.7,360
00:30 - 01:00,17840.7,-78.93,17917.07,17982.46,17817,360
01:00 - 01:30,17810.01,-30.69,17831.96,17878.85,17748.72,360
01:30 - 02:00,17833.16,23.15,17816.75,17923.5,17770.7,360
02:00 - 02:30,17818.72,-14.44,17818.72,17818.72,17818.72,2
20:00 - 20:30,18012.21,193.49,17951.44,18059.15,17951.44,360
20:30 - 21:00,17936.57,-75.64,18008.56,18053.62,17901.52,360
21:00 - 21:30,17938.56,1.99,17931.29,17976.76,17863.91,360
21:30 - 22:00,17976.98,38.42,17940.25,18001.29,17940.25,360
22:00 - 22:30,17882.49,-94.49,17976.85,17982.43,17854.22,360
22:30 - 23:00,17873.35,-9.14,17873.35,17873.35,17873.35,2
23:30 - 00:00,17786.98,-86.37,17848.71,17848.71,17740.18,360
00:00 - 00:30,17701.69,-85.29,17789.05,17796.24,17673.66,360
00:30 - 01:00,17720.59,18.9,17700.42,17744.7,17648.87,360
01:00 - 01:30,17666.5,-54.09,17717.86,17744.89,17666.5,360
01:30 - 02:00,17809.99,143.49,17666.44,17830.72,17646.5,360
02:00 - 02:30,17820.19,10.2,17820.19,17820.19,17820.19,2
20:00 - 20:30,18084.84,264.65,17857.99,18084.84,17802.62,360
20:30 - 21:00,18294,209.16,18085.39,18419.57,18085.24,360
21:00 - 21:30,18233.8,-60.2,18292.07,18360.76,18233.8,360
21:30 - 22:00,18181.31,-52.49,18227.41,18242.82,18058.48,360
22:00 - 22:30,18267.37,86.06,18188.22,18319.59,18158.48,360
22:30 - 23:00,18249.57,-17.8,18249.57,18249.57,18249.57,2
23:30 - 00:00,18214.43,-35.14,18247.45,18307.71,18159,360
00:00 - 00:30,18232.91,18.48,18218.02,18278.8,18191.61,360
00:30 - 01:00,18336.94,104.03,18240.04,18361.6,18221.5,360
01:00 - 01:30,18372.52,35.58,18346.3,18393.51,18292.04,360
01:30 - 02:00,18582,209.48,18374.37,18672.26,18374.37,360
02:00 - 02:30,18576.3,-5.7,18576.3,18576.3,18576.3,2
20:00 - 20:30,19060.76,484.46,18878.86,19162.52,18874.19,360
20:30 - 21:00,19003.48,-57.28,19059.61,19073.83,18901.25,360
21:00 - 21:30,19034.03,30.55,19012.54,19101.78,19007.17,360
21:30 - 22:00,18949.71,-84.32,19030.32,19041.3,18941.78,360
22:00 - 22:30,18802.51,-147.2,18945.67,18987.65,18749.2,360
22:30 - 23:00,18808.53,6.02,18808.53,18808.53,18808.53,2
23:30 - 00:00,18603.45,-205.08,18767.12,18767.98,18553.14,360
00:00 - 00:30,18724.4,120.95,18609.2,18781.27,18582.07,360
00:30 - 01:00,18830.45,106.05,18720.2,18830.45,18650.48,360
01:00 - 01:30,18764.88,-65.57,18838.75,18838.75,18735.55,360
01:30 - 02:00,18963.62,198.74,18755.65,19031.1,18705.47,360
02:00 - 02:30,18950.18,-13.44,18950.18,18950.18,18950.18,2
20:00 - 20:30,18782.06,-168.12,19047.76,19064.99,18758.58,360
20:30 - 21:00,18830.19,48.13,18784.58,18876.3,18730.8,360
21:00 - 21:30,19052.94,222.75,18824.2,19066.45,18811.58,360
21:30 - 22:00,18951.79,-101.15,19042.83,19077.44,18951.79,360
22:00 - 22:30,19040.53,88.74,18952.35,19060.5,18946.17,360
22:30 - 23:00,19039.91,-0.62,19039.91,19039.91,19039.91,2
23:30 - 00:00,19067.99,28.08,18970.51,19076.95,18918.11,360
