Time Interval,Close,Net Chg,Open,High,Low,Tick Count
07:30 - 08:00,5461.24,-6.19,5467.43,5478.51,5460.74,7110
08:00 - 08:30,5461.93,0.69,5461.42,5465.97,5445.03,8789
08:30 - 09:00,5457.88,-4.05,5462.05,5465.7,5453.58,10294
09:00 - 09:30,5460.33,2.45,5457.92,5465.92,5448.75,11295
09:30 - 10:00,5473,12.67,5460.33,5495.35,5448.15,17558
10:00 - 10:30,5481.66,8.66,5473.02,5488.26,5454.17,14914
10:30 - 11:00,5479.65,-2.01,5481.63,5509.1,5478.28,14641
11:00 - 11:30,5429.46,-50.19,5479.61,5510.76,5425.4,18812
03:00 - 03:30,5480.22,50.76,5454.57,5506.05,5454.57,17927
03:30 - 04:00,5483.58,3.36,5480.19,5483.58,5442.29,12410
04:00 - 04:30,5493.58,10,5483.53,5501.32,5477.12,10936
04:30 - 05:00,5485.84,-7.74,5493.61,5500.98,5482.18,10586
05:00 - 05:30,5481.84,-4,5485.85,5492.53,5474.92,8486
05:30 - 06:00,5460.01,-21.83,5481.88,5484.82,5459.31,9420
06:00 - 06:30,5476.62,16.61,5460.04,5482.36,5452.42,8787
06:30 - 07:00,5509.98,33.36,5476.7,5509.98,5475.87,9055
07:00 - 07:30,5494.49,-15.49,5509.98,5510.12,5477.07,9048
07:30 - 08:00,5491.16,-3.33,5494.5,5498.07,5483.51,9500
08:00 - 08:30,5478.57,-12.59,5491.1,5498.88,5472.46,9544
08:30 - 09:00,5457.17,-21.4,5478.54,5479.79,5437.39,15492
09:00 - 09:30,5438.74,-18.43,5457.16,5466.42,5395.07,16889
09:30 - 10:00,5437.49,-1.25,5438.66,5456.17,5401.66,17268
10:00 - 10:30,5468.36,30.87,5437.46,5469.52,5431.24,15448
10:30 - 11:00,5526.87,58.51,5468.28,5552.36,5466.31,21058
11:00 - 11:30,5473.02,-53.85,5526.93,5529.75,5455.53,20355
03:00 - 03:30,5424.26,-48.76,5480.22,5486.29,5396.66,15576
03:30 - 04:00,5426.7,2.44,5424.18,5445.3,5415.16,11704
04:00 - 04:30,5427.12,0.42,5426.65,5447.1,5421.48,10832
04:30 - 05:00,5419.52,-7.6,5427.13,5431.51,5411.6,9378
05:00 - 05:30,5417.28,-2.24,5419.54,5428.58,5406.94,8003
05:30 - 06:00,5417.24,-0.04,5417.2,5418.2,5403.23,7928
06:00 - 06:30,5413.42,-3.82,5417.25,5424.04,5408.17,7317
06:30 - 07:00,5420.15,6.73,5413.44,5423.05,5409.2,6653
07:00 - 07:30,5407.49,-12.66,5420.15,5426.1,5399.86,7863
07:30 - 08:00,5450.19,42.7,5407.47,5456.85,5405.46,9345
08:00 - 08:30,5418.79,-31.4,5450.17,5451.17,5414.34,8175
08:30 - 09:00,5431.4,12.61,5418.74,5439.32,5411.13,9015
09:00 - 09:30,5434.47,3.07,5431.61,5443.16,5426.68,9344
09:30 - 10:00,5433.62,-0.85,5434.45,5456.35,5420.91,12546
10:00 - 10:30,5417.47,-16.15,5433.66,5447.72,5413.55,12150
10:30 - 11:00,5425.47,8,5417.47,5434.39,5408.5,13703
11:00 - 11:30,5406.17,-19.3,5425.44,5431.78,5397.47,15991
03:00 - 03:30,5583.23,177.06,5415.5,5590.58,5415.5,14900
03:30 - 04:00,5543.28,-39.95,5583.23,5590.58,5543.28,12839
04:00 - 04:30,5515.21,-28.07,5543.21,5544.75,5502.22,11052
04:30 - 05:00,5511.48,-3.73,5515.16,5517.01,5489.74,8717
05:00 - 05:30,5519.27,7.79,5511.57,5526.91,5499.95,9033
05:30 - 06:00,5531.73,12.46,5519.31,5540.4,5518.61,8497
06:00 - 06:30,5527.97,-3.76,5531.74,5538.5,5516.93,8141
06:30 - 07:00,5537.16,9.19,5527.96,5538.3,5525.58,7063
07:00 - 07:30,5516.64,-20.52,5537.16,5537.85,5510.87,7547
07:30 - 08:00,5525.26,8.62,5516.65,5533.57,5516.65,7138
08:00 - 08:30,5526.05,0.79,5525.25,5531.92,5519.47,7146
08:30 - 09:00,5542.99,16.94,5526.03,5549.2,5523.33,7840
09:00 - 09:30,5547.16,4.17,5543.13,5552.74,5536.23,8883
09:30 - 10:00,5570.37,23.21,5547.16,5571.84,5536.16,13094
10:00 - 10:30,5561.69,-8.68,5570.42,5579.27,5555.69,12736
10:30 - 11:00,5576.36,14.67,5561.7,5576.36,5548.69,13938
11:00 - 11:30,5583.5,7.14,5576.36,5586.92,5568.18,15942
03:00 - 03:30,5730.02,146.52,5582.39,5770.11,5582.39,19786
03:30 - 04:00,5746.28,16.26,5729.98,5778.94,5712.9,14434
04:00 - 04:30,5760.41,14.13,5746.21,5768.28,5734.3,14073
04:30 - 05:00,5701.07,-59.34,5760.4,5760.42,5699.49,10983
05:00 - 05:30,5709.56,8.49,5701.09,5720.31,5694.08,10588
05:30 - 06:00,5709.91,0.35,5709.57,5719.36,5703.61,9101
06:00 - 06:30,5728.42,18.51,5709.96,5747.58,5707.56,10613
06:30 - 07:00,5749.72,21.3,5728.42,5749.72,5728.42,9477
07:00 - 07:30,5749.42,-0.3,5749.72,5756.56,5741.75,9042
07:30 - 08:00,5730.48,-18.94,5749.44,5754.08,5729.96,8907
08:00 - 08:30,5719.63,-10.85,5730.49,5738.95,5719.41,8867
08:30 - 09:00,5760.1,40.47,5719.61,5763.79,5719.16,11476
09:00 - 09:30,5772.77,12.67,5760.14,5772.85,5748.91,9522
09:30 - 10:00,5769.37,-3.4,5772.94,5780.21,5751.87,14661
10:00 - 10:30,5684.87,-84.5,5769.37,5770.98,5684.63,17198
10:30 - 11:00,5665.92,-18.95,5684.92,5701.61,5648.79,17164
11:00 - 11:30,5697.3,31.38,5665.92,5701.36,5654.23,18026
03:00 - 03:30,5651.01,-46.29,5704.45,5704.45,5621.92,13654
03:30 - 04:00,5656.64,5.63,5650.89,5661.88,5629.37,11354
04:00 - 04:30,5612.28,-44.36,5656.9,5658.91,5612.28,9940
04:30 - 05:00,5609.68,-2.6,5612.27,5613.56,5589.73,8554
05:00 - 05:30,5607.82,-1.86,5609.83,5620.95,5590.86,7880
05:30 - 06:00,5606.54,-1.28,5607.84,5619.06,5596.46,7031
06:00 - 06:30,5616.38,9.84,5606.53,5622.78,5606.52,6675
06:30 - 07:00,5638.07,21.69,5616.38,5638.23,5616.07,7340
07:00 - 07:30,5636.43,-1.64,5638.07,5652.94,5633.72,7794
07:30 - 08:00,5645.66,9.23,5636.4,5647.13,5631.53,6152
08:00 - 08:30,5660.75,15.09,5645.65,5666.06,5638.79,7157
08:30 - 09:00,5655.13,-5.62,5660.73,5664.14,5646.58,7548
09:00 - 09:30,5658.97,3.84,5655.14,5671.49,5654.65,8808
09:30 - 10:00,5606.84,-52.13,5658.86,5671.68,5606.26,14340
10:00 - 10:30,5636.85,30.01,5607.07,5637.56,5601.54,13236
10:30 - 11:00,5634.47,-2.38,5636.8,5641.98,5609.47,13801
11:00 - 11:30,5655.91,21.44,5634.5,5659.74,5616.18,16578
03:00 - 03:30,5801.05,145.14,5677.73,5812.12,5677.68,15921
03:30 - 04:00,5794.74,-6.31,5800.97,5810.39,5788.54,10692
04:00 - 04:30,5768.92,-25.82,5794.76,5799.67,5767.57,9478
04:30 - 05:00,5722.86,-46.06,5768.87,5775.08,5722.59,9091
05:00 - 05:30,5716.77,-6.09,5722.87,5729.28,5693.2,9401
05:30 - 06:00,5693.76,-23.01,5716.85,5719.84,5687.74,8647
06:00 - 06:30,5716.03,22.27,5693.68,5720.05,5689.85,7179
06:30 - 07:00,5743.39,27.36,5716.08,5743.62,5711.74,7567
07:00 - 07:30,5724.55,-18.84,5743.39,5759.22,5724.31,9105
07:30 - 08:00,5744.66,20.11,5724.54,5756.97,5717.27,9185
08:00 - 08:30,5740.78,-3.88,5744.67,5746.94,5721.46,7377
08:30 - 09:00,5789.6,48.82,5740.78,5800.14,5740.74,10665
09:00 - 09:30,5788.39,-1.21,5789.68,5803.82,5782.59,11117
09:30 - 10:00,5834.5,46.11,5788.42,5840.65,5784,15164
10:00 - 10:30,5816.55,-17.95,5834.51,5835.18,5785.25,16573
10:30 - 11:00,5831.86,15.31,5816.55,5838.25,5804.12,16245
11:00 - 11:30,5837.09,5.23,5831.84,5837.45,5804.34,17386
03:00 - 03:30,5818.66,-18.43,5842.66,5894.71,5818.03,17211
03:30 - 04:00,5824.14,5.48,5818.57,5844.61,5815.79,12613
04:00 - 04:30,5819.12,-5.02,5824.1,5825.09,5809.71,11139
04:30 - 05:00,5804.39,-14.73,5819.2,5820.68,5793.57,9071
05:00 - 05:30,5819.1,14.71,5804.42,5819.1,5802.86,8659
05:30 - 06:00,5819.15,0.05,5819.1,5824.56,5812.25,7424
06:00 - 06:30,5822.39,3.24,5819.13,5822.44,5805.32,6494
06:30 - 07:00,5818.09,-4.3,5822.38,5823.44,5809.46,7486
07:00 - 07:30,5803.72,-14.37,5818.09,5822.32,5794.92,8112
07:30 - 08:00,5803.82,0.1,5803.74,5817.71,5799,7046
08:00 - 08:30,5809.54,5.72,5803.72,5825.17,5798.06,9473
08:30 - 09:00,5795.29,-14.25,5809.5,5809.5,5792.77,9078
09:00 - 09:30,5795.94,0.65,5795.09,5810.1,5792.95,9616
09:30 - 10:00,5824.58,28.64,5795.89,5835.35,5787.62,13404
10:00 - 10:30,5826.47,1.89,5824.54,5836.93,5813.85,12540
10:30 - 11:00,5800.66,-25.81,5826.42,5827.03,5800.48,12284
11:00 - 11:30,5791.92,-8.74,5800.65,5809.62,5778.98,16163
03:00 - 03:30,5757.96,-33.96,5791.31,5791.71,5750.17,13612
03:30 - 04:00,5695.27,-62.69,5757.94,5763.63,5695.02,12876
04:00 - 04:30,5708.56,13.29,5695.13,5717.78,5692.07,10319
04:30 - 05:00,5678.66,-29.9,5708.8,5709.48,5668.18,8895
05:00 - 05:30,5659.86,-18.8,5678.63,5679.06,5657.34,9108
05:30 - 06:00,5671.53,11.67,5659.87,5671.81,5659.85,7849
06:00 - 06:30,5671.49,-0.04,5671.51,5685.76,5666.85,7659
06:30 - 07:00,5664.77,-6.72,5671.52,5673.37,5650.98,7541
07:00 - 07:30,5665.51,0.74,5664.77,5673.32,5658.75,7459
07:30 - 08:00,5656.72,-8.79,5665.59,5673.74,5648.59,6858
08:00 - 08:30,5641.27,-15.45,5656.67,5659.16,5635.24,7346
08:30 - 09:00,5617.86,-23.41,5641.26,5641.94,5616.25,9125
09:00 - 09:30,5646.23,28.37,5617.36,5646.82,5612.6,10259
09:30 - 10:00,5628.47,-17.76,5646.32,5651.5,5622.09,13618
10:00 - 10:30,5610.63,-17.84,5628.42,5634.17,5595.16,12557
10:30 - 11:00,5622.33,11.7,5610.17,5627.61,5601.81,13317
11:00 - 11:30,5598.85,-23.48,5622.33,5622.33,5576.35,16967
03:00 - 03:30,5635.57,36.72,5597.65,5657.63,5597.65,11420
03:30 - 04:00,5617.23,-18.34,5635.63,5650.25,5615.36,11849
04:00 - 04:30,5595.37,-21.86,5617.19,5620.57,5595.33,10124
04:30 - 05:00,5595.29,-0.08,5595.24,5612.13,5592.22,8954
05:00 - 05:30,5578.14,-17.15,5595.41,5599.57,5577.99,8912
05:30 - 06:00,5592.3,14.16,5578.18,5596.37,5577.78,7577
06:00 - 06:30,5619.03,26.73,5592.25,5619.04,5580.2,8962
06:30 - 07:00,5626.5,7.47,5619.03,5626.52,5609.81,8731
07:00 - 07:30,5627.34,0.84,5626.5,5627.37,5613.86,8183
07:30 - 08:00,5615.38,-11.96,5627.31,5628.67,5608,7813
08:00 - 08:30,5615.28,-0.1,5615.37,5620.23,5604.73,7287
08:30 - 09:00,5629.01,13.73,5615.32,5635.76,5614.63,8864
09:00 - 09:30,5635.39,6.38,5628.94,5635.39,5624.29,9680
09:30 - 10:00,5597.4,-37.99,5635.47,5640.36,5594.66,13865
10:00 - 10:30,5617.53,20.13,5597.42,5619.64,5583.85,13263
10:30 - 11:00,5629.53,12,5617.33,5632.9,5603.24,13953
11:00 - 11:30,5642.82,13.29,5629.55,5649.12,5622.81,15424
03:00 - 03:30,5808.67,165.85,5628.43,5812.21,5628.43,15592
03:30 - 04:00,5769.11,-39.56,5808.63,5810.43,5759.57,12008
04:00 - 04:30,5767.75,-1.36,5769.06,5783.49,5764.73,9405
04:30 - 05:00,5752.01,-15.74,5767.74,5775.91,5751.99,8311
05:00 - 05:30,5797.77,45.76,5752,5806.58,5750.7,12695
05:30 - 06:00,5808.46,10.69,5797.73,5834.68,5793.71,9859
06:00 - 06:30,5824.48,16.02,5808.56,5826.6,5802.14,8099
06:30 - 07:00,5837.26,12.78,5824.47,5837.26,5816.82,7990
07:00 - 07:30,5818.83,-18.43,5837.26,5839.33,5815.47,7986
07:30 - 08:00,5825.91,7.08,5818.84,5829.97,5809.51,8384
08:00 - 08:30,5808.68,-17.23,5825.9,5828.13,5808.5,8391
08:30 - 09:00,5801.75,-6.93,5808.69,5809.53,5795.94,8533
09:00 - 09:30,5800.65,-1.1,5801.75,5802.76,5789.18,9034
09:30 - 10:00,5786.15,-14.5,5800.55,5804.07,5777.65,12710
10:00 - 10:30,5771.46,-14.69,5786.15,5791.73,5760.93,12869
10:30 - 11:00,5766.48,-4.98,5771.45,5777.66,5752.95,12719
11:00 - 11:30,5763.95,-2.53,5766.48,5779.3,5750.57,15199
03:00 - 03:30,5783.16,19.21,5786.96,5813.6,5760.85,12150
03:30 - 04:00,5818.51,35.35,5783.14,5820.77,5782.47,9370
04:00 - 04:30,5799.73,-18.78,5818.45,5823.93,5798.33,8528
04:30 - 05:00,5801.47,1.74,5799.72,5803.14,5791.22,6260
05:00 - 05:30,5793.06,-8.41,5801.49,5806.58,5792.62,5399
05:30 - 06:00,5773.78,-19.28,5793.04,5794.06,5771.26,6360
06:00 - 06:30,5739.77,-34.01,5773.75,5775.45,5737.74,6837
06:30 - 07:00,5747.64,7.87,5739.73,5751.9,5737.13,6514
07:00 - 07:30,5724.02,-23.62,5747.64,5760.07,5723.85,8267
07:30 - 08:00,5709.79,-14.23,5724,5732.26,5707.73,6743
08:00 - 08:30,5743.98,34.19,5709.8,5748.79,5709.8,7218
08:30 - 09:00,5743.7,-0.28,5743.98,5747.29,5739.12,5719
09:00 - 09:30,5754.6,10.9,5743.7,5756.73,5734.09,6552
09:30 - 10:00,5790.54,35.94,5754.58,5793.37,5748.4,11448
10:00 - 10:30,5784.94,-5.6,5790.46,5797.79,5784.69,10876
10:30 - 11:00,5796.33,11.39,5784.87,5806.38,5776.28,11520
11:00 - 11:30,5797.85,1.52,5796.34,5804.93,5784.44,13309
03:00 - 03:30,5712.54,-85.31,5812.83,5812.83,5708.74,15674
03:30 - 04:00,5698.42,-14.12,5712.5,5714.37,5690.58,10680
04:00 - 04:30,5726.32,27.9,5698.53,5735.29,5697.21,8320
04:30 - 05:00,5725.64,-0.68,5726.34,5739.03,5717.65,6774
05:00 - 05:30,5709.31,-16.33,5725.65,5734.61,5707.56,7430
05:30 - 06:00,5713.91,4.6,5709.32,5715.75,5696.46,8098
06:00 - 06:30,5698.22,-15.69,5713.9,5725.53,5696.86,7639
06:30 - 07:00,5708.03,9.81,5698.23,5715.75,5692.93,7566
07:00 - 07:30,5701.46,-6.57,5708.03,5710.94,5692.24,7440
07:30 - 08:00,5685.07,-16.39,5701.58,5704.66,5683.93,6576
08:00 - 08:30,5692.18,7.11,5685.03,5692.47,5673.07,7129
08:30 - 09:00,5660.47,-31.71,5692.16,5692.16,5660.43,8315
09:00 - 09:30,5678.85,18.38,5660.6,5679.99,5660.6,8607
09:30 - 10:00,5704.72,25.87,5678.73,5718.63,5660.74,13024
10:00 - 10:30,5708.19,3.47,5704.66,5708.48,5681.02,11546
10:30 - 11:00,5685.74,-22.45,5708.25,5711.43,5685.7,11354
11:00 - 11:30,5647.29,-38.45,5685.71,5685.71,5643.26,13765
03:00 - 03:30,5698.75,51.46,5641.03,5707.82,5641.03,10046
03:30 - 04:00,5694.93,-3.82,5698.78,5716.27,5683.78,9230
04:00 - 04:30,5718.35,23.42,5695,5723.99,5690.61,7544
04:30 - 05:00,5737.95,19.6,5718.36,5738.15,5715.4,7568
05:00 - 05:30,5728.23,-9.72,5737.96,5739.24,5721.98,6903
05:30 - 06:00,5733.48,5.25,5728.23,5736.47,5719.84,6266
06:00 - 06:30,5724,-9.48,5733.5,5734.45,5716.48,6120
06:30 - 07:00,5726.27,2.27,5724.02,5728.95,5712.14,6258
07:00 - 07:30,5720.72,-5.55,5726.27,5731.27,5720.27,5959
07:30 - 08:00,5729.03,8.31,5720.71,5729.57,5715.6,5642
08:00 - 08:30,5740.55,11.52,5729.05,5740.55,5720.17,5689
08:30 - 09:00,5766.14,25.59,5740.6,5775.71,5732.01,9202
09:00 - 09:30,5774.51,8.37,5766.11,5774.96,5763.24,9049
09:30 - 10:00,5752.47,-22.04,5774.61,5777.06,5745.69,11873
10:00 - 10:30,5750.23,-2.24,5752.41,5763.15,5742.87,11631
10:30 - 11:00,5749.9,-0.33,5750.18,5762.64,5745,10761
11:00 - 11:30,5770.3,20.4,5749.92,5775.9,5747.74,13626
03:00 - 03:30,5759.6,-10.7,5770.63,5781.66,5746.61,12611
03:30 - 04:00,5737.42,-22.18,5759.49,5773.05,5736.22,9461
04:00 - 04:30,5764.57,27.15,5736.97,5765.9,5735.93,7648
04:30 - 05:00,5756.65,-7.92,5764.64,5771.71,5756.24,6432
05:00 - 05:30,5777.07,20.42,5756.57,5777.26,5754.3,5754
05:30 - 06:00,5777.7,0.63,5777.06,5780.71,5764.85,5385
06:00 - 06:30,5765.26,-12.44,5777.66,5778.93,5762,5928
06:30 - 07:00,5754.03,-11.23,5765.32,5766.48,5752.91,5867
07:00 - 07:30,5767.9,13.87,5754.03,5771.67,5753.93,5774
07:30 - 08:00,5767.9,0,5767.92,5774.33,5764.36,4672
08:00 - 08:30,5770.4,2.5,5767.87,5773.58,5758.16,5583
08:30 - 09:00,5793.28,22.88,5770.42,5793.28,5770.42,5917
09:00 - 09:30,5785.96,-7.32,5793.28,5794.42,5781.98,6482
09:30 - 10:00,5795.82,9.86,5786.27,5815.6,5786.07,9643
10:00 - 10:30,5817.17,21.35,5795.84,5822.6,5788.42,9879
10:30 - 11:00,5831.68,14.51,5817.32,5843.61,5817.32,10279
11:00 - 11:30,5821.14,-10.54,5831.64,5832.8,5818.95,11537
03:00 - 03:30,5753.36,-67.78,5826.61,5827.24,5728.8,11721
03:30 - 04:00,5756.54,3.18,5753.34,5759.24,5748.86,8355
04:00 - 04:30,5738.16,-18.38,5756.6,5757.23,5731.89,8326
04:30 - 05:00,5747.03,8.87,5738.17,5749.05,5734.77,6529
05:00 - 05:30,5777.32,30.29,5747.01,5781.92,5746.94,5915
05:30 - 06:00,5777.64,0.32,5777.26,5785.68,5770.19,5142
06:00 - 06:30,5777.22,-0.42,5777.61,5781.65,5769.07,5183
06:30 - 07:00,5802.56,25.34,5777.43,5802.59,5777.25,5445
07:00 - 07:30,5801.71,-0.85,5802.56,5805.83,5795.47,6059
07:30 - 08:00,5785.18,-16.53,5801.73,5801.82,5782.29,4588
08:00 - 08:30,5787.24,2.06,5785.18,5790.66,5777.72,5106
08:30 - 09:00,5801.03,13.79,5787.24,5810.47,5786.41,6037
09:00 - 09:30,5799,-2.03,5801.03,5806.13,5794.04,6802
09:30 - 10:00,5772.52,-26.48,5799.01,5805.14,5771.63,9919
10:00 - 10:30,5775.92,3.4,5772.47,5786.3,5770.34,8789
10:30 - 11:00,5778.26,2.34,5775.95,5790.84,5772.87,7454
11:00 - 11:30,5750.94,-27.32,5778.24,5780.55,5749.73,10103
03:00 - 03:30,5837.69,86.75,5752.23,5848.1,5752.23,9757
03:30 - 04:00,5850.52,12.83,5837.69,5855.61,5837.26,6543
04:00 - 04:30,5831.68,-18.84,5850.5,5851.32,5827,6399
04:30 - 05:00,5849.24,17.56,5831.66,5849.62,5828.22,4859
05:00 - 05:30,5852.37,3.13,5849.31,5853.34,5842.78,5273
05:30 - 06:00,5848.72,-3.65,5852.38,5852.58,5844.01,5000
06:00 - 06:30,5834.07,-14.65,5848.7,5849.61,5830.91,5086
06:30 - 07:00,5833.26,-0.81,5834.08,5836.31,5830.03,4351
07:00 - 07:30,5842.19,8.93,5833.26,5842.52,5830.49,4586
07:30 - 08:00,5845.62,3.43,5842.15,5851.07,5841.71,4302
08:00 - 08:30,5841.97,-3.65,5845.61,5853.3,5841.81,4198
08:30 - 09:00,5831.91,-10.06,5842.05,5848.24,5830.95,4898
09:00 - 09:30,5804.79,-27.12,5831.95,5839.88,5804.62,5969
09:30 - 10:00,5807.7,2.91,5804.83,5814.36,5794.3,8885
10:00 - 10:30,5814.44,6.74,5807.76,5818.88,5800.98,8324
10:30 - 11:00,5814.15,-0.29,5814.42,5819.73,5807.68,7848
11:00 - 11:30,5829.49,15.34,5814.15,5834.13,5809.01,11066
03:00 - 03:30,5846.4,16.91,5846.79,5857.09,5835.92,13154
03:30 - 04:00,5870.31,23.91,5846.38,5875.51,5844.27,8984
04:00 - 04:30,5869.02,-1.29,5870.35,5877.08,5856.63,7284
04:30 - 05:00,5870.41,1.39,5868.92,5878.07,5864.21,5912
05:00 - 05:30,5916.96,46.55,5870.43,5926.43,5869.53,7617
05:30 - 06:00,5943.64,26.68,5917,5943.85,5914.38,7456
06:00 - 06:30,5935.23,-8.41,5943.64,5944.21,5931.43,6943
06:30 - 07:00,5938.44,3.21,5935.22,5942.83,5932.26,5945
07:00 - 07:30,5933.62,-4.82,5938.44,5939.82,5928.94,6756
07:30 - 08:00,5945,11.38,5933.58,5946.08,5932.12,6472
08:00 - 08:30,5952.88,7.88,5945,5955.46,5945,6321
08:30 - 09:00,5965.87,12.99,5952.87,5965.88,5952.72,6078
09:00 - 09:30,5970.53,4.66,5965.79,5977.71,5964.78,7855
09:30 - 10:00,5953.96,-16.57,5970.49,5977.76,5953.96,11686
10:00 - 10:30,5959.78,5.82,5953.97,5971.17,5948.53,10036
10:30 - 11:00,5915.64,-44.14,5959.88,5963.49,5914.82,10500
11:00 - 11:30,5955.08,39.44,5915.79,5955.77,5914.17,12278
03:00 - 03:30,5975.61,20.53,5958.5,5994.63,5950.83,15251
03:30 - 04:00,6014.84,39.23,5975.6,6017.77,5972.33,12070
04:00 - 04:30,5994.35,-20.49,6014.89,6021.81,5990.48,9344
04:30 - 05:00,6008.72,14.37,5994.39,6008.73,5993.24,7730
05:00 - 05:30,6018.35,9.63,6008.7,6019.16,6006.38,6578
05:30 - 06:00,6015.36,-2.99,6018.36,6019.24,6011.7,6234
06:00 - 06:30,5995.63,-19.73,6015.33,6015.83,5995.54,5351
06:30 - 07:00,6012.56,16.93,5995.64,6012.56,5987.51,6011
07:00 - 07:30,6011.34,-1.22,6012.56,6021.5,6007.56,6179
07:30 - 08:00,6009.64,-1.7,6011.32,6017.12,6004.13,5133
08:00 - 08:30,6024.44,14.8,6009.65,6025.22,6009.4,5027
08:30 - 09:00,6091.69,67.25,6024.43,6093.15,6024.43,11726
09:00 - 09:30,6079.83,-11.86,6091.71,6100.75,6077.48,11055
09:30 - 10:00,6097.28,17.45,6079.64,6098.64,6068.88,12883
10:00 - 10:30,6107.18,9.9,6097.33,6107.2,6081.05,11208
10:30 - 11:00,6104.39,-2.79,6107.26,6115.95,6097.3,11437
11:00 - 11:30,6123.3,18.91,6104.51,6129.6,6096.76,13512
03:00 - 03:30,6093.59,-29.71,6115.25,6151.58,6093.31,20642
03:30 - 04:00,6084.7,-8.89,6093.74,6113.58,6080,16688
04:00 - 04:30,6090.26,5.56,6084.71,6116.66,6084.53,11299
04:30 - 05:00,6095.61,5.35,6090.24,6108.98,6090.11,8603
05:00 - 05:30,6101.17,5.56,6095.73,6105.49,6095.73,8255
05:30 - 06:00,6096.71,-4.46,6101.17,6106.28,6089.62,8206
06:00 - 06:30,6078.8,-17.91,6096.7,6102.85,6071.92,7205
06:30 - 07:00,6054.43,-24.37,6078.81,6078.97,6053.92,7739
07:00 - 07:30,6038.55,-15.88,6054.43,6055.59,6032.53,10064
07:30 - 08:00,6006.35,-32.2,6038.61,6048.76,6005.02,10029
08:00 - 08:30,6026.1,19.75,6006.35,6031.3,6005.86,9198
08:30 - 09:00,5997.84,-28.26,6026.17,6035.09,5992.89,11836
09:00 - 09:30,5980.87,-16.97,5997.97,5998.99,5971.51,13460
09:30 - 10:00,5962.22,-18.65,5980.82,5981.84,5935.9,17640
10:00 - 10:30,5948.8,-13.42,5962.21,5969.64,5933.42,15047
10:30 - 11:00,5914.91,-33.89,5948.8,5951.39,5913.91,14130
11:00 - 11:30,5897.91,-17,5914.83,5932.13,5897.91,19927
03:00 - 03:30,5770.29,-127.62,5901.21,5901.21,5746.06,11245
03:30 - 04:00,5759.71,-10.58,5770.36,5771.12,5749.88,7057
04:00 - 04:30,5786.13,26.42,5759.71,5786.15,5757.13,5250
04:30 - 05:00,5776.99,-9.14,5786.12,5789.64,5770.39,5059
05:00 - 05:30,5770.34,-6.65,5776.87,5776.87,5760.79,4231
05:30 - 06:00,5775.57,5.23,5770.36,5776.84,5767.22,3981
06:00 - 06:30,5784.04,8.47,5775.55,5784.04,5770.02,3302
06:30 - 07:00,5785.3,1.26,5784.07,5790.33,5782.03,3985
07:00 - 07:30,5785.04,-0.26,5785.3,5791.11,5783.32,5783
07:30 - 08:00,5790,4.96,5785,5790.86,5784.06,3754
08:00 - 08:30,5792.38,2.38,5789.97,5798.6,5789.81,3829
08:30 - 09:00,5784.54,-7.84,5792.33,5793.97,5781.71,4085
09:00 - 09:30,5794.94,10.4,5784.48,5795.38,5783.98,4756
09:30 - 10:00,5779.21,-15.73,5795.06,5804.38,5771.86,9343
10:00 - 10:30,5780.67,1.46,5779.22,5789.27,5768.89,7788
10:30 - 11:00,5774.57,-6.1,5780.56,5782.48,5771.21,7259
11:00 - 11:30,5756.83,-17.74,5774.57,5776.28,5747.53,10542
03:00 - 03:30,5736.23,-20.6,5763.06,5764.96,5702.03,14438
03:30 - 04:00,5766.06,29.83,5736.27,5774.41,5736.03,9921
04:00 - 04:30,5753.73,-12.33,5765.9,5774.4,5748.69,8152
04:30 - 05:00,5749.84,-3.89,5753.71,5760.75,5740.39,7007
05:00 - 05:30,5732.03,-17.81,5749.83,5750.38,5724.26,7040
05:30 - 06:00,5747.34,15.31,5732.1,5750.78,5729.32,6227
06:00 - 06:30,5748.76,1.42,5747.33,5760.4,5743.31,5876
06:30 - 07:00,5752.15,3.39,5748.73,5757.42,5743.4,5497
07:00 - 07:30,5747.17,-4.98,5752.15,5755.57,5741.65,6712
07:30 - 08:00,5760.49,13.32,5747.19,5764.72,5744.03,5774
08:00 - 08:30,5774.07,13.58,5760.37,5775.26,5750.55,6333
08:30 - 09:00,5755.06,-19.01,5774.03,5775.55,5751.9,8065
09:00 - 09:30,5760.42,5.36,5755.1,5768.85,5742.09,7604
09:30 - 10:00,5770.73,10.31,5760.29,5773.81,5742.15,12089
10:00 - 10:30,5773.99,3.26,5770.73,5792.85,5765.96,10988
10:30 - 11:00,5773.13,-0.86,5773.97,5787.68,5765.61,10198
11:00 - 11:30,5752.68,-20.45,5773.34,5783.18,5752.53,12848
03:00 - 03:30,5848.04,95.36,5753.78,5852.36,5753.78,11077
03:30 - 04:00,5853.49,5.45,5848.15,5860.7,5848.09,8700
04:00 - 04:30,5857.96,4.47,5853.33,5866.47,5830.22,9018
04:30 - 05:00,5792.5,-65.46,5857.95,5857.95,5792.5,8359
05:00 - 05:30,5806.05,13.55,5792.58,5821.4,5792.12,6886
05:30 - 06:00,5821.44,15.39,5805.98,5823.91,5804.5,5050
06:00 - 06:30,5812.54,-8.9,5821.46,5835.68,5811.13,5931
06:30 - 07:00,5830.38,17.84,5812.52,5830.42,5806.59,5972
