Time Interval,Close,Net Chg,Open,High,Low,Tick Count
06:00 - 06:30,9473.42,9.44,9463.74,9536.28,9440.18,1800
06:30 - 07:00,9525.59,52.17,9472.84,9541.94,9456.98,1800
07:00 - 07:30,9667.23,141.64,9525.13,9748.05,9523.46,1800
07:30 - 08:00,9761.72,94.49,9666.88,9817.7,9666.88,1800
08:00 - 08:30,9940.75,179.03,9760.38,9948.42,9736.3,1800
08:30 - 09:00,9848.82,-91.93,9938.55,9985.74,9824.72,1800
09:00 - 09:30,9796.4,-52.42,9848.51,9856.95,9715.89,1800
09:30 - 10:00,9512.22,-284.18,9797.66,9800.68,9500.76,1800
10:00 - 10:30,9566.54,54.32,9512.19,9669.56,9498.21,1800
10:30 - 11:00,9348.75,-217.79,9566.32,9592.05,9342.44,1800
11:00 - 11:30,9223.84,-124.91,9348.41,9428.03,9223.84,1800
11:30 - 12:00,9178.41,-45.43,9224.73,9263.12,9064.68,1800
12:00 - 12:30,9173.97,-4.44,9178.11,9201.89,9105.9,1800
12:30 - 13:00,9232.08,58.11,9179.22,9232.08,9179.22,900
04:00 - 04:30,8503.76,-728.32,8728.48,8811.08,8503.76,1547
04:30 - 05:00,8541.99,38.23,8501.88,8570.95,8413.99,1800
05:00 - 05:30,8620.83,78.84,8541.65,8628.82,8451.46,1800
05:30 - 06:00,8525.17,-95.66,8622.01,8624.5,8525.17,1800
06:00 - 06:30,8512.17,-13,8525.15,8542.28,8480.75,1800
06:30 - 07:00,8551.52,39.35,8514,8582.34,8513.53,1800
07:00 - 07:30,8499.92,-51.6,8561.4,8589.43,8499.92,1800
07:30 - 08:00,8428.49,-71.43,8500.32,8504.89,8424.52,1800
08:00 - 08:30,8341.9,-86.59,8428.33,8507.44,8337.24,1800
08:30 - 09:00,8351.92,10.02,8342.18,8376.22,8278.99,1800
09:00 - 09:30,8384.85,32.93,8352.7,8421.39,8322.52,1800
09:30 - 10:00,8489.63,104.78,8373.17,8524.47,8255.65,1800
10:00 - 10:30,8589.94,100.31,8487.81,8628.91,8433.35,1800
10:30 - 11:00,8723.74,133.8,8591.62,8807.95,8591.62,1800
11:00 - 11:30,8934.18,210.44,8718.06,8967.11,8670.61,1800
11:30 - 12:00,8833.48,-100.7,8934.89,8963.36,8758.9,1800
12:00 - 12:30,8740.75,-92.73,8830.8,8934.78,8714.28,1800
12:30 - 13:00,8742.25,1.5,8740.75,8749.61,8738.23,900
04:00 - 04:30,8913.79,171.54,9141.17,9145.93,8844.79,1619
04:30 - 05:00,8676.27,-237.52,8912.94,8930.35,8610.24,1800
05:00 - 05:30,8569.29,-106.98,8679.36,8773.15,8551.62,1800
05:30 - 06:00,8526.22,-43.07,8563.43,8598.65,8423.56,1800
06:00 - 06:30,8725.77,199.55,8526.99,8741.64,8510.77,1800
06:30 - 07:00,8780.26,54.49,8725.65,8782.36,8605.53,1800
07:00 - 07:30,8616.15,-164.11,8780.88,8780.89,8591.17,1800
07:30 - 08:00,8566.16,-49.99,8616.15,8654.81,8532.33,1800
08:00 - 08:30,8639.63,73.47,8567.25,8657.98,8565.04,1800
08:30 - 09:00,8649.88,10.25,8639.77,8650.34,8565.55,1800
09:00 - 09:30,8688.85,38.97,8651.67,8706.13,8621.79,1800
09:30 - 10:00,8574.58,-114.27,8689.57,8762.1,8567.86,1800
10:00 - 10:30,8760.33,185.75,8574.56,8777.53,8533.6,1800
10:30 - 11:00,8884.28,123.95,8763.46,8891.19,8686.29,1800
11:00 - 11:30,8922.95,38.67,8884.66,8975.85,8840.4,1800
11:30 - 12:00,8899.94,-23.01,8920.13,8969.08,8791.62,1800
12:00 - 12:30,8916.33,16.39,8898.97,9036.42,8895.35,1800
12:30 - 13:00,8939.1,22.77,8917.11,8939.1,8917.11,900
04:00 - 04:30,8583.86,-355.24,8613.35,8633.73,8515.99,1590
04:30 - 05:00,8556.93,-26.93,8583.63,8670.41,8556.93,1800
05:00 - 05:30,8535.23,-21.7,8557.01,8617.17,8506.58,1800
05:30 - 06:00,8572.38,37.15,8534.96,8576.52,8445.65,1800
06:00 - 06:30,8473.14,-99.24,8568.36,8580.77,8450.2,1800
06:30 - 07:00,8500.03,26.89,8473.52,8510.72,8457.45,1800
07:00 - 07:30,8500.4,0.37,8500.41,8501.85,8423.39,1800
07:30 - 08:00,8464.4,-36,8500.55,8550.54,8454.99,1800
08:00 - 08:30,8451.51,-12.89,8463.24,8480.7,8418.61,1800
08:30 - 09:00,8446.38,-5.13,8451.71,8515.23,8410.77,1800
09:00 - 09:30,8403.73,-42.65,8446.22,8468.8,8401.81,1800
09:30 - 10:00,8531.71,127.98,8400.18,8575.73,8400.18,1800
10:00 - 10:30,8587.48,55.77,8531.76,8637.5,8519.57,1800
10:30 - 11:00,8520.5,-66.98,8587.64,8636.45,8517.69,1800
11:00 - 11:30,8492.04,-28.46,8519.95,8540.66,8453.58,1800
11:30 - 12:00,8536.31,44.27,8488.33,8545.23,8471.39,1800
12:00 - 12:30,8494.2,-42.11,8536.61,8542.85,8442.42,1800
12:30 - 13:00,8441.71,-52.49,8494.89,8494.89,8441.71,900
04:00 - 04:30,8613.66,171.95,8495.94,8613.66,8379.74,1648
04:30 - 05:00,8569.41,-44.25,8614.33,8625.31,8524.95,1800
05:00 - 05:30,8450.95,-118.46,8568.67,8609.18,8443.69,1800
05:30 - 06:00,8470.05,19.1,8449.82,8521.96,8425.39,1800
06:00 - 06:30,8374,-96.05,8467.71,8467.74,8323.5,1800
06:30 - 07:00,8353.61,-20.39,8374.27,8393.47,8326.5,1800
07:00 - 07:30,8392.78,39.17,8353.56,8433.72,8343.85,1800
07:30 - 08:00,8340.7,-52.08,8391.97,8402.88,8308.75,1800
08:00 - 08:30,8358.24,17.54,8341.1,8391.21,8337.26,1800
08:30 - 09:00,8376.95,18.71,8358.44,8408.39,8345.18,1800
09:00 - 09:30,8337.83,-39.12,8376.97,8385,8319.63,1800
09:30 - 10:00,8356.36,18.53,8337.01,8362.32,8257.53,1800
10:00 - 10:30,8435.9,79.54,8356.26,8440.03,8322.93,1800
10:30 - 11:00,8380.53,-55.37,8436.01,8500.41,8367.29,1800
11:00 - 11:30,8543.71,163.18,8380.41,8563.61,8379.71,1800
11:30 - 12:00,8597.97,54.26,8542.86,8668.48,8509.31,1800
12:00 - 12:30,8647.95,49.98,8599.81,8647.95,8556.88,1800
12:30 - 13:00,8610.43,-37.52,8647.95,8647.95,8610.43,900
04:00 - 04:30,9077.17,466.74,9080.49,9201.07,9070.21,1554
04:30 - 05:00,9068.64,-8.53,9077.43,9087.81,8981.42,1800
05:00 - 05:30,9076.96,8.32,9058.96,9144.68,9054.16,1800
05:30 - 06:00,9111.05,34.09,9075.51,9119.8,9039.2,1800
06:00 - 06:30,9057.48,-53.57,9111.84,9134.5,9052.7,1800
06:30 - 07:00,9025.66,-31.82,9054.52,9070.28,9010.98,1800
07:00 - 07:30,8943.16,-82.5,9023.39,9023.55,8922.41,1800
07:30 - 08:00,9010.6,67.44,8942.48,9014.79,8936.03,1800
08:00 - 08:30,8933.34,-77.26,9017.42,9031.57,8933.34,1800
08:30 - 09:00,8913.54,-19.8,8929.33,8965.11,8913.12,1800
09:00 - 09:30,8950,36.46,8902.54,8956.81,8901.42,1800
09:30 - 10:00,8903.88,-46.12,8945.64,8999.92,8838.3,1800
10:00 - 10:30,8951.82,47.94,8892.05,8971.29,8881.04,1800
10:30 - 11:00,9028.77,76.95,8953.36,9040.72,8948.19,1800
11:00 - 11:30,8935.03,-93.74,9028.42,9043.39,8891.45,1800
11:30 - 12:00,8971.58,36.55,8935.46,8991.76,8906.02,1800
12:00 - 12:30,8870.25,-101.33,8972.23,8986.89,8863.03,1800
12:30 - 13:00,8928.95,58.7,8870.25,8928.95,8870.25,900
04:00 - 04:30,8541.59,-387.36,8536.33,8565.06,8484.53,1612
04:30 - 05:00,8523.93,-17.66,8543.41,8590.31,8480.28,1800
05:00 - 05:30,8589.18,65.25,8524.08,8622,8523.89,1800
05:30 - 06:00,8607.91,18.73,8591.82,8655.05,8585.03,1800
06:00 - 06:30,8609.38,1.47,8607.96,8648.42,8569.16,1800
06:30 - 07:00,8681.54,72.16,8609.38,8683.37,8606.36,1800
07:00 - 07:30,8673.42,-8.12,8681.7,8689.66,8646.92,1800
07:30 - 08:00,8608.91,-64.51,8673.36,8679.83,8599.47,1800
08:00 - 08:30,8937.95,329.04,8608.81,9071.14,8608.81,1800
08:30 - 09:00,8899.01,-38.94,8938.39,8957.35,8861.58,1800
09:00 - 09:30,8746.98,-152.03,8897.96,8931.04,8742.85,1800
09:30 - 10:00,8821.27,74.29,8743.89,8827.48,8675.98,1800
10:00 - 10:30,8793.72,-27.55,8821.25,8826.05,8726.68,1800
10:30 - 11:00,8698.25,-95.47,8790,8794.13,8697.63,1800
11:00 - 11:30,8627.33,-70.92,8698.58,8733.03,8627.33,1800
11:30 - 12:00,8707.04,79.71,8628.18,8715.19,8616,1800
12:00 - 12:30,8727.72,20.68,8706.09,8782.77,8685.56,1800
12:30 - 13:00,8741.15,13.43,8729.48,8741.15,8729.48,900
04:00 - 04:30,9157.93,416.78,9242.06,9283,9156.53,1626
04:30 - 05:00,9192.89,34.96,9164.32,9197.97,9102.17,1800
05:00 - 05:30,9218.79,25.9,9191.76,9219,9148.38,1800
05:30 - 06:00,9316.04,97.25,9218.9,9318.2,9213.8,1800
06:00 - 06:30,9310.68,-5.36,9316.24,9317.14,9282.09,1800
06:30 - 07:00,9300.36,-10.32,9310.57,9334.03,9272.96,1800
07:00 - 07:30,9272.78,-27.58,9299.97,9309.11,9244.08,1800
07:30 - 08:00,9282.9,10.12,9273,9329.5,9270.96,1800
08:00 - 08:30,9274.88,-8.02,9282.9,9301.68,9224.05,1800
08:30 - 09:00,9299.27,24.39,9274.38,9317.76,9256.89,1800
09:00 - 09:30,9399.13,99.86,9299.08,9413.91,9281.91,1800
09:30 - 10:00,9366.23,-32.9,9401.69,9408.49,9350.89,1800
10:00 - 10:30,9407.32,41.09,9366.15,9417.34,9338.85,1800
10:30 - 11:00,9449.81,42.49,9402.57,9475.02,9399.87,1800
11:00 - 11:30,9499.21,49.4,9452.11,9515.47,9436.67,1800
11:30 - 12:00,9543.53,44.32,9499.23,9545.93,9477.03,1800
12:00 - 12:30,9627.82,84.29,9544.12,9635.81,9521.72,1800
12:30 - 13:00,9700.57,72.75,9624.77,9700.57,9624.77,900
04:00 - 04:30,10060.57,360,9987.37,10072.24,9908.7,1626
04:30 - 05:00,10043.48,-17.09,10060.54,10070.39,9985.69,1800
05:00 - 05:30,10113.96,70.48,10043.81,10137.62,10036.55,1800
05:30 - 06:00,9948.41,-165.55,10115.18,10132.45,9905.37,1800
06:00 - 06:30,9723.12,-225.29,9946.26,9951.01,9717.35,1800
06:30 - 07:00,9465.1,-258.02,9723.47,9727.44,9460.91,1800
07:00 - 07:30,9617.98,152.88,9465.88,9654.74,9464.9,1800
07:30 - 08:00,9594.18,-23.8,9618.11,9628.66,9495.2,1800
08:00 - 08:30,9570.15,-24.03,9595.92,9639.18,9537.57,1800
08:30 - 09:00,9569.68,-0.47,9570.33,9602.46,9513.03,1800
09:00 - 09:30,9616.75,47.07,9570.59,9632.95,9537.58,1800
09:30 - 10:00,9549.72,-67.03,9617.83,9705.76,9541.32,1800
10:00 - 10:30,9567.97,18.25,9546.95,9570.22,9487.99,1800
10:30 - 11:00,9650.72,82.75,9567.93,9673.5,9557.8,1800
11:00 - 11:30,9670.84,20.12,9650.68,9702.14,9637.05,1800
11:30 - 12:00,9670.46,-0.38,9672.58,9681.23,9621.82,1800
12:00 - 12:30,9827.92,157.46,9671.49,9844.92,9669.07,1800
12:30 - 13:00,9874.26,46.34,9826.51,9874.26,9826.1,900
04:00 - 04:30,9631.85,-242.41,9621.24,9717.59,9602.19,1643
04:30 - 05:00,9727.28,95.43,9628.92,9727.85,9618.34,1800
05:00 - 05:30,9627.98,-99.3,9730.99,9763.36,9625.29,1800
05:30 - 06:00,9691.52,63.54,9628.92,9692.29,9614.28,1800
06:00 - 06:30,9664.71,-26.81,9691.37,9710.17,9624.59,1800
06:30 - 07:00,9687.77,23.06,9664.76,9735.28,9664.76,1800
07:00 - 07:30,9664.78,-22.99,9684.8,9686.97,9645.35,1800
07:30 - 08:00,9625.2,-39.58,9664.77,9693.29,9610.98,1800
08:00 - 08:30,9567.73,-57.47,9630.29,9630.29,9567.73,1800
08:30 - 09:00,9663.26,95.53,9568.58,9686.03,9526.17,1800
09:00 - 09:30,9759.29,96.03,9663.26,9806.2,9636.91,1800
09:30 - 10:00,9828.01,68.72,9759.99,9842.27,9752.43,1800
10:00 - 10:30,9847.47,19.46,9830.05,9895.5,9790.91,1800
10:30 - 11:00,9785,-62.47,9848.52,9891.61,9763.53,1800
11:00 - 11:30,9893.11,108.11,9787.85,9895.5,9757.17,1800
11:30 - 12:00,9913.76,20.65,9893.19,9948.92,9889.75,1800
12:00 - 12:30,9963.24,49.48,9913.79,9982.62,9895.92,1800
12:30 - 13:00,10000.96,37.72,9963.23,10000.96,9963.23,900
04:00 - 04:30,9878.89,-122.07,9793.5,9882.09,9769.34,1656
04:30 - 05:00,9803.99,-74.9,9878.47,9886.18,9796.76,1800
05:00 - 05:30,9793.66,-10.33,9803.96,9837.39,9784.23,1800
05:30 - 06:00,9797.64,3.98,9793.49,9827.13,9772.45,1800
06:00 - 06:30,9798.52,0.88,9797.4,9802.58,9739.8,1800
06:30 - 07:00,9733.31,-65.21,9798.65,9824.8,9726.16,1800
07:00 - 07:30,9714.93,-18.38,9736.3,9789.04,9706.22,1800
07:30 - 08:00,9651.65,-63.28,9717.09,9717.73,9648.12,1800
08:00 - 08:30,9675.61,23.96,9651.81,9678.41,9591.78,1800
08:30 - 09:00,9628.65,-46.96,9675.77,9697.41,9618.48,1800
09:00 - 09:30,9650.57,21.92,9628.94,9652.76,9602.72,1800
09:30 - 10:00,9641.1,-9.47,9654.87,9695.06,9607.11,1800
10:00 - 10:30,9625.89,-15.21,9639.2,9672.71,9614.21,1800
10:30 - 11:00,9563.09,-62.8,9624.43,9634.73,9541.83,1800
11:00 - 11:30,9679.76,116.67,9563.51,9718.79,9560.31,1800
11:30 - 12:00,9622.1,-57.66,9681.47,9690.96,9617.39,1800
12:00 - 12:30,9609.17,-12.93,9619.88,9632.44,9582.32,1800
12:30 - 13:00,9632.52,23.35,9611.18,9632.52,9611.18,900
03:00 - 03:30,9529.72,-102.8,9725.88,9748.83,9516.92,1771
03:30 - 04:00,9464.03,-65.69,9529.68,9545.08,9453.79,1800
04:00 - 04:30,9516.61,52.58,9465.25,9574,9464.95,1800
04:30 - 05:00,9580.8,64.19,9516.15,9639.87,9514.99,1800
05:00 - 05:30,9631.34,50.54,9579.63,9635.01,9551.06,1800
05:30 - 06:00,9579.62,-51.72,9631.39,9655.47,9578.48,1800
06:00 - 06:30,9589.18,9.56,9578.78,9625.85,9578.38,1800
06:30 - 07:00,9620.97,31.79,9589.22,9632.17,9588.73,1800
07:00 - 07:30,9595.31,-25.66,9621.06,9654.23,9593.9,1800
07:30 - 08:00,9597.29,1.98,9595.34,9608.23,9544.93,1800
08:00 - 08:30,9647.7,50.41,9596.63,9653.82,9571.2,1800
08:30 - 09:00,9672.57,24.87,9647.7,9685.01,9635.63,1800
09:00 - 09:30,9674.04,1.47,9672.64,9678.76,9645.05,1800
09:30 - 10:00,9651.07,-22.97,9676.94,9708.6,9609.66,1800
10:00 - 10:30,9695.36,44.29,9651.37,9712.13,9637.98,1800
10:30 - 11:00,9691.24,-4.12,9695.57,9726.5,9687.44,1800
11:00 - 11:30,9788.5,97.26,9691.26,9795.49,9688.48,1800
11:30 - 12:00,9815.97,27.47,9789.66,9817.51,9789.02,900
03:00 - 03:30,10053.58,237.61,9970.79,10071.76,9938.45,1647
03:30 - 04:00,10071.43,17.85,10053.99,10096.42,10015.88,1800
04:00 - 04:30,10068.74,-2.69,10070.62,10085.07,10047.09,1800
04:30 - 05:00,10047.32,-21.42,10068.9,10076.32,10024.24,1800
05:00 - 05:30,10068.08,20.76,10048.48,10070.31,10043.15,1800
05:30 - 06:00,10023.2,-44.88,10068.37,10080.46,9999.54,1800
06:00 - 06:30,9876.71,-146.49,10023.2,10025.36,9858.93,1800
06:30 - 07:00,9865.67,-11.04,9880.43,9908.04,9849.68,1800
07:00 - 07:30,9856.3,-9.37,9865.47,9876.62,9817.07,1800
07:30 - 08:00,9814.11,-42.19,9856.15,9860.79,9804.23,1800
08:00 - 08:30,9769.83,-44.28,9814.21,9819,9703.88,1800
08:30 - 09:00,9815.81,45.98,9770.05,9821.03,9755.39,1800
09:00 - 09:30,9837.49,21.68,9815.45,9864.78,9810.23,1800
09:30 - 10:00,9798.25,-39.24,9835.49,9867.42,9772.76,1800
10:00 - 10:30,9873.3,75.05,9798.04,9896.21,9797.47,1800
10:30 - 11:00,9866.63,-6.67,9873.89,9934.13,9860.61,1800
11:00 - 11:30,9928.19,61.56,9866.42,9937.19,9835.51,1800
11:30 - 12:00,9935.84,7.65,9928.19,9935.84,9926.82,900
03:00 - 03:30,9567.42,-368.42,9610.67,9648.52,9559.63,1633
03:30 - 04:00,9632.91,65.49,9566.44,9636.43,9516.18,1800
04:00 - 04:30,9625.91,-7,9631.55,9686.46,9592.76,1800
04:30 - 05:00,9612.09,-13.82,9625.84,9633.06,9558.93,1800
05:00 - 05:30,9636.11,24.02,9613.26,9659.28,9597.81,1800
05:30 - 06:00,9649.37,13.26,9638.28,9670.18,9613.78,1800
06:00 - 06:30,9623.29,-26.08,9649.96,9671.58,9612.48,1800
06:30 - 07:00,9586.62,-36.67,9623.29,9640.77,9562.12,1800
07:00 - 07:30,9569.34,-17.28,9586.9,9587.12,9531.84,1800
07:30 - 08:00,9552.76,-16.58,9569.62,9591.11,9551.49,1800
08:00 - 08:30,9534.38,-18.38,9552.13,9557,9504.48,1800
08:30 - 09:00,9532.37,-2.01,9532.78,9555,9524.46,1800
09:00 - 09:30,9536.87,4.5,9533.05,9547.41,9517.21,1800
09:30 - 10:00,9562.1,25.23,9536.66,9581.89,9509.79,1800
10:00 - 10:30,9583.6,21.5,9562.48,9601.43,9531.31,1800
10:30 - 11:00,9583.72,0.12,9583.86,9616.7,9571.16,1800
11:00 - 11:30,9516.2,-67.52,9583.52,9620.49,9498.05,1800
11:30 - 12:00,9544.75,28.55,9515.47,9545.18,9515.47,900
03:00 - 03:30,9582.44,37.69,9587.45,9615.64,9561.98,1771
03:30 - 04:00,9543.4,-39.04,9581.01,9582.09,9495.69,1800
04:00 - 04:30,9574.85,31.45,9543.29,9598.45,9536.44,1800
04:30 - 05:00,9566.19,-8.66,9574.81,9592.13,9558.36,1800
05:00 - 05:30,9574.85,8.66,9566.73,9583.54,9557.42,1800
05:30 - 06:00,9550.7,-24.15,9574.81,9582.3,9541.17,1800
06:00 - 06:30,9584,33.3,9550.64,9599.59,9530.43,1800
06:30 - 07:00,9594.64,10.64,9584.31,9598.47,9572.21,1800
07:00 - 07:30,9589.19,-5.45,9594.69,9595.1,9551.84,1800
07:30 - 08:00,9580.99,-8.2,9589.19,9589.3,9561.62,1800
08:00 - 08:30,9540.34,-40.65,9580.51,9586.63,9527.39,1800
08:30 - 09:00,9434.5,-105.84,9538.4,9541.79,9434.01,1800
09:00 - 09:30,9405.15,-29.35,9435.03,9454.03,9337.02,1800
09:30 - 10:00,9452.72,47.57,9402.32,9466.97,9388.61,1800
10:00 - 10:30,9545.27,92.55,9451.28,9545.27,9435.81,1800
10:30 - 11:00,9613,67.73,9543.71,9650.27,9538.25,1800
11:00 - 11:30,9548.85,-64.15,9614.94,9619.88,9528.53,1800
11:30 - 12:00,9570.82,21.97,9548.85,9575.23,9548.85,900
03:00 - 03:30,9521.69,-49.13,9535.27,9557.57,9470.2,1771
03:30 - 04:00,9536.76,15.07,9521.81,9572.55,9513.63,1800
04:00 - 04:30,9532.18,-4.58,9534.01,9570.44,9527.26,1800
04:30 - 05:00,9531.48,-0.7,9532.85,9540.18,9507.01,1800
05:00 - 05:30,9523.94,-7.54,9531.48,9552.27,9489.74,1800
05:30 - 06:00,9528.64,4.7,9523.87,9534.53,9495.83,1800
06:00 - 06:30,9536.21,7.57,9528.75,9538.17,9514.68,1800
06:30 - 07:00,9534.42,-1.79,9536.35,9557.56,9534.42,1800
07:00 - 07:30,9532.43,-1.99,9534.66,9548.96,9518.66,1800
07:30 - 08:00,9610.65,78.22,9532.43,9626.72,9529.04,1800
08:00 - 08:30,9561.13,-49.52,9611.1,9618.97,9546.59,1800
08:30 - 09:00,9566.29,5.16,9561.13,9588.89,9532.68,1800
09:00 - 09:30,9551.42,-14.87,9566.51,9582.78,9538.11,1800
09:30 - 10:00,9558.32,6.9,9548.63,9600.7,9539.81,1800
10:00 - 10:30,9539.41,-18.91,9558.56,9583.99,9525,1800
10:30 - 11:00,9551.89,12.48,9539.39,9555.06,9511.52,1800
11:00 - 11:30,9526.27,-25.62,9554.55,9561.95,9508.2,1800
11:30 - 12:00,9525.77,-0.5,9526.27,9527.57,9524.24,900
03:00 - 03:30,9943.99,418.22,9889.03,9945.46,9877.13,1610
03:30 - 04:00,9917.96,-26.03,9943.81,9950.93,9888.61,1800
04:00 - 04:30,9883.06,-34.9,9916.95,9924.34,9852.2,1800
04:30 - 05:00,9887.99,4.93,9884.2,9889.49,9841.49,1800
05:00 - 05:30,9902.6,14.61,9886.06,9917.65,9865.27,1800
05:30 - 06:00,9951.88,49.28,9903.02,9966.78,9902.37,1800
06:00 - 06:30,9940.29,-11.59,9952.95,9963.05,9921.53,1800
06:30 - 07:00,9941.22,0.93,9940.35,9959.12,9937.96,1800
07:00 - 07:30,9939.45,-1.77,9941.32,9945.1,9930.87,1800
07:30 - 08:00,9968.06,28.61,9939.51,9979.66,9932.81,1800
08:00 - 08:30,9953.69,-14.37,9968.03,9968.03,9944.02,1800
08:30 - 09:00,9986.21,32.52,9953.83,10000.41,9946.59,1800
09:00 - 09:30,10009.92,23.71,9987.06,10010.66,9979.41,1800
09:30 - 10:00,10074.18,64.26,10012.81,10077.36,9987.81,1800
10:00 - 10:30,10047.14,-27.04,10074.65,10097.31,10039.15,1800
10:30 - 11:00,10038.17,-8.97,10047.1,10063.14,10020.92,1800
11:00 - 11:30,10070.33,32.16,10041.2,10072.89,10026.24,1800
11:30 - 12:00,10075.17,4.84,10069.74,10082.03,10069.74,900
03:00 - 03:30,10421.93,346.76,10464.11,10472.9,10405.03,1625
03:30 - 04:00,10512.87,90.94,10420.88,10590.41,10388,1800
04:00 - 04:30,10513.99,1.12,10512.14,10539.22,10490.91,1800
04:30 - 05:00,10427.98,-86.01,10513.24,10513.56,10423.87,1800
05:00 - 05:30,10445.99,18.01,10427.79,10479.04,10400.7,1800
05:30 - 06:00,10410.92,-35.07,10445.99,10458.62,10396.57,1800
06:00 - 06:30,10457.1,46.18,10410.92,10504.02,10403.59,1800
06:30 - 07:00,10477.97,20.87,10457.71,10484.49,10449.14,1800
07:00 - 07:30,10483.11,5.14,10477.87,10491.99,10468.54,1800
07:30 - 08:00,10433.83,-49.28,10483.15,10489.27,10432.87,1800
08:00 - 08:30,10397.17,-36.66,10433.41,10444.77,10396.73,1800
08:30 - 09:00,10464.31,67.14,10397.33,10470.57,10397.28,1800
09:00 - 09:30,10484.56,20.25,10464.63,10484.76,10438.09,1800
09:30 - 10:00,10453.06,-31.5,10486.35,10504.2,10434.34,1800
10:00 - 10:30,10280.52,-172.54,10454.35,10456.61,10279.98,1800
10:30 - 11:00,10270.12,-10.4,10278.52,10327.16,10225.02,1800
11:00 - 11:30,10350.67,80.55,10269.7,10360.63,10267.09,1800
11:30 - 12:00,10356.7,6.03,10350.49,10358.68,10348.83,900
03:00 - 03:30,10285.2,-71.5,10301.56,10310.9,10248.55,1771
03:30 - 04:00,10322.56,37.36,10285.5,10333.57,10262.14,1800
04:00 - 04:30,10244.39,-78.17,10322.48,10323.3,10244.25,1800
04:30 - 05:00,10259.99,15.6,10243.7,10272.19,10198.22,1800
05:00 - 05:30,10248.12,-11.87,10260.67,10260.92,10208.08,1800
05:30 - 06:00,10234.66,-13.46,10248.12,10263.19,10208.51,1800
06:00 - 06:30,10253.36,18.7,10234.85,10269.92,10228.98,1800
06:30 - 07:00,10265.77,12.41,10255.82,10268.67,10246.09,1800
07:00 - 07:30,10278.73,12.96,10265.78,10305.26,10252.19,1800
07:30 - 08:00,10294.52,15.79,10278.37,10295.57,10257.76,1800
08:00 - 08:30,10297.07,2.55,10292.96,10322.54,10286.21,1800
08:30 - 09:00,10308.48,11.41,10297.07,10313.78,10280.01,1800
09:00 - 09:30,10318.91,10.43,10308.48,10336.33,10307.6,1800
09:30 - 10:00,10235.64,-83.27,10320.44,10340.79,10235.64,1800
10:00 - 10:30,10260.78,25.14,10237.47,10261.36,10215.07,1800
10:30 - 11:00,10273.33,12.55,10261.04,10274.16,10220.33,1800
11:00 - 11:30,10325.02,51.69,10273.42,10326.92,10251.02,1800
11:30 - 12:00,10332.89,7.87,10325.89,10333.11,10324.34,900
03:00 - 03:30,10529.71,196.82,10490.65,10556.95,10471.69,1647
03:30 - 04:00,10573.33,43.62,10529.45,10581.38,10525.25,1800
04:00 - 04:30,10505.93,-67.4,10573.59,10576.59,10503.38,1800
04:30 - 05:00,10426.39,-79.54,10506.49,10517.89,10426.11,1800
05:00 - 05:30,10432.22,5.83,10426.55,10440.26,10382.62,1800
05:30 - 06:00,10371.99,-60.23,10431.61,10442,10351.23,1800
06:00 - 06:30,10367.62,-4.37,10371.65,10393.18,10355.73,1800
06:30 - 07:00,10398.49,30.87,10367.56,10398.77,10360,1800
07:00 - 07:30,10326.92,-71.57,10398.37,10411.21,10326.92,1800
07:30 - 08:00,10381.48,54.56,10326.16,10407.24,10311.7,1800
08:00 - 08:30,10378.01,-3.47,10381.73,10386.55,10336.95,1800
08:30 - 09:00,10470.72,92.71,10377.14,10492.48,10377.14,1800
09:00 - 09:30,10508.19,37.47,10470.74,10530.24,10454.89,1800
09:30 - 10:00,10647.72,139.53,10509.24,10649.79,10503.28,1800
10:00 - 10:30,10560.77,-86.95,10649.01,10649.01,10516.42,1800
10:30 - 11:00,10539.95,-20.82,10563.05,10583.25,10530.36,1800
11:00 - 11:30,10563.28,23.33,10539.1,10566.64,10490.78,1800
11:30 - 12:00,10564.74,1.46,10562.76,10566.87,10562.76,900
03:00 - 03:30,10675.93,111.19,10733.97,10745.85,10671.11,1629
03:30 - 04:00,10675.93,0,10675.93,10675.93,10675.93,1800
04:00 - 04:30,10675.93,0,10675.93,10675.93,10675.93,1800
04:30 - 05:00,10675.93,0,10675.93,10675.93,10675.93,1800
05:00 - 05:30,10675.93,0,10675.93,10675.93,10675.93,1800
05:30 - 06:00,10675.93,0,10675.93,10675.93,10675.93,1800
06:00 - 06:30,10675.93,0,10675.93,10675.93,10675.93,1800
06:30 - 07:00,10675.93,0,10675.93,10675.93,10675.93,1800
07:00 - 07:30,10675.93,0,10675.93,10675.93,10675.93,1800
07:30 - 08:00,10675.93,0,10675.93,10675.93,10675.93,1800
08:00 - 08:30,10704.07,28.14,10675.93,10749.45,10675.93,1800
08:30 - 09:00,10674.56,-29.51,10703.81,10703.81,10658.96,1800
09:00 - 09:30,10717.69,43.13,10674.17,10743.02,10668.49,1800
09:30 - 10:00,10792.4,74.71,10719.2,10801.34,10698.05,1800
10:00 - 10:30,10790.95,-1.45,10793.28,10820.17,10768.44,1800
10:30 - 11:00,10742.33,-48.62,10789.89,10790.41,10742.33,1800
11:00 - 11:30,10705.84,-36.49,10742.81,10771.97,10694.55,1800
11:30 - 12:00,10696.56,-9.28,10706.46,10710.55,10696.56,900
03:00 - 03:30,10569.57,-126.99,10678.19,10678.19,10566.12,1770
